,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
235,Sarah Kaufman,-270.0,Leslie Smith,190.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
236,Sheldon Westcott,190.0,Elias Theodorou,-270.0,UFC: The Ultimate Fighter Nations Finale,Apr 16th 2014
237,Beneil Dariush,-210.0,Michael Chiesa,160.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
238,Bethe Correia,185.0,Raquel Pennington,-265.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
239,Cezar Ferreira,130.0,Oluwale Bamgbose,-170.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
240,Court McGee,-140.0,Santiago Ponzinibbio,100.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
241,Cub Swanson,-135.0,Hacran Dias,-105.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
242,Darrell Horcher,435.0,Khabib Nurmagomedov,-705.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
243,Glover Teixeira,-190.0,Rashad Evans,150.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
244,Hacran Dias,-105.0,Cub Swanson,-135.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
245,John Dodson,-505.0,Manny Gamburyan,335.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
246,Michael Chiesa,160.0,Beneil Dariush,-210.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
247,Michael Graves,-160.0,Randy Brown,120.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
248,Omari Akhmedov,-210.0,Elizeu Zaleski,160.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
249,Randy Brown,120.0,Michael Graves,-160.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
250,Raquel Pennington,-265.0,Bethe Correia,185.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
251,Rashad Evans,150.0,Glover Teixeira,-190.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
252,Rose Namajunas,-140.0,Tecia Torres,100.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
253,Santiago Ponzinibbio,100.0,Court McGee,-140.0,UFC on FOX 19: Evans vs. Teixeira,Apr 16th 2016
254,Andre Fialho,120.0,Miguel Baeza,-140.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
255,Belal Muhammad,180.0,Vicente Luque,-210.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
256,Brandon Jenkins,220.0,Drakkar Klose,-260.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
257,Caio Borralho,130.0,Gadzhi Omargadzhiev,-150.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
258,Jesse Ronson,140.0,Rafa Garcia,-160.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
259,Kevin Croom,120.0,Heili Alateng,-140.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
260,Martin Buday,-140.0,Chris Barnett,120.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
261,Mayra Bueno Silva,-110.0,Yanan Wu,-110.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
262,Pat Sabatini,-240.0,T.J. Laramie,205.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
263,Rafa Garcia,-160.0,Jesse Ronson,140.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
264,Sam Hughes,180.0,Istela Nunes,-210.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
265,Vicente Luque,-210.0,Belal Muhammad,180.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
266,Victor Martinez,120.0,Jordan Leavitt,-145.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
267,William Knight,130.0,Devin Clark,-150.0,UFC Fight Night: UFC Fight Night 206,Apr 16th 2022
268,Abdul Razak Alhassan,-350.0,Jacob Malkoun,285.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
269,Andrei Arlovski,-130.0,Chase Sherman,110.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
270,Anthony Birchak,175.0,Tony Gravely,-205.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
271,Austin Hubbard,-175.0,Dakota Bush,145.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
272,Bartosz Fabinski,-150.0,Gerald Meerschaert,130.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
273,Dakota Bush,145.0,Austin Hubbard,-175.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
274,Gerald Meerschaert,130.0,Bartosz Fabinski,-150.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
275,Jessica Penne,155.0,Lupita Godinez,-185.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
276,Justine Kish,200.0,Tracy Cortez,-235.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
277,Kelvin Gastelum,220.0,Robert Whittaker,-275.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
278,Luis Pena,-175.0,Alex Munoz,150.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
279,Robert Whittaker,-275.0,Kelvin Gastelum,220.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
280,Tony Gravely,-205.0,Anthony Birchak,175.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
281,Tracy Cortez,-235.0,Justine Kish,200.0,UFC on ESPN 22: Whittaker vs. Gastelum,Apr 17th 2021
282,Martin Buday,-300.0,Chris Barnett,240.0,UFC Fight Night,Apr 17th 2022
283,Anderson Silva,-450.0,Thales Leites,330.0,UFC 97: Redemption,Apr 18th 2009
284,Antoni Hardonk,245.0,Cheick Kongo,-315.0,UFC 97: Redemption,Apr 18th 2009
285,Brian Stann,160.0,Krzysztof Soszynski,-195.0,UFC 97: Redemption,Apr 18th 2009
286,Cheick Kongo,-315.0,Antoni Hardonk,245.0,UFC 97: Redemption,Apr 18th 2009
287,Chuck Liddell,-240.0,Mauricio Rua,180.0,UFC 97: Redemption,Apr 18th 2009
288,David Bielkheden,220.0,Mark Bocek,-280.0,UFC 97: Redemption,Apr 18th 2009
289,Ed Herman,105.0,David Loiseau,-135.0,UFC 97: Redemption,Apr 18th 2009
290,Eliot Marshall,-120.0,Vinny Magalhaes,-110.0,UFC 97: Redemption,Apr 18th 2009
291,Krzysztof Soszynski,-195.0,Brian Stann,160.0,UFC 97: Redemption,Apr 18th 2009
292,Mark Bocek,-280.0,David Bielkheden,220.0,UFC 97: Redemption,Apr 18th 2009
293,Matt Wiman,135.0,Sam Stout,-165.0,UFC 97: Redemption,Apr 18th 2009
294,Mauricio Rua,180.0,Chuck Liddell,-240.0,UFC 97: Redemption,Apr 18th 2009
295,Nate Quarry,-130.0,Jason Macdonald,100.0,UFC 97: Redemption,Apr 18th 2009
296,Sam Stout,-165.0,Matt Wiman,135.0,UFC 97: Redemption,Apr 18th 2009
297,Steve Cantwell,190.0,Luis Cane,-250.0,UFC 97: Redemption,Apr 18th 2009
298,Vinny Magalhaes,-110.0,Eliot Marshall,-120.0,UFC 97: Redemption,Apr 18th 2009
299,Aljamain Sterling,-210.0,Takeya Mizugaki,160.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
300,Beneil Dariush,-140.0,Jim Miller,100.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
301,Chris Camozzi,550.0,Ronaldo Souza,-1050.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
302,Chris Dempsey,260.0,Eddie Gordon,-380.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
303,Corey Anderson,-230.0,Gian Villante,170.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
304,Cub Swanson,-190.0,Max Holloway,150.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
305,Diego Brandao,-170.0,Jimy Hettes,130.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
306,Eddie Gordon,-380.0,Chris Dempsey,260.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
307,Felice Herrig,135.0,Paige Vanzant,-175.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
308,George Sullivan,115.0,Tim Means,-155.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
309,Gian Villante,170.0,Corey Anderson,-230.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
310,Jim Miller,100.0,Beneil Dariush,-140.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
311,Jimy Hettes,130.0,Diego Brandao,-170.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
312,Luke Rockhold,-140.0,Lyoto Machida,100.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
313,Max Holloway,150.0,Cub Swanson,-190.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
314,Patrick Cummins,-140.0,Ovince St. Preux,100.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
315,Takeya Mizugaki,160.0,Aljamain Sterling,-210.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
316,Tim Means,-155.0,George Sullivan,115.0,UFC on FOX 15: Machida vs. Rockhold,Apr 18th 2015
317,Alan Belcher,-410.0,Jason Day,315.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
318,Brad Morris,190.0,Cain Velasquez,-250.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
319,Demian Maia,-195.0,Ed Herman,160.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
320,Jason Day,315.0,Alan Belcher,-410.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
321,Joe Doerksen,135.0,Jason Macdonald,-165.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
322,Jonathan Goulet,180.0,Kuniyoshi Hironaka,-240.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
323,Kalib Starnes,400.0,Nate Quarry,-550.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
324,Kuniyoshi Hironaka,-240.0,Jonathan Goulet,180.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
325,Mac Danzig,-725.0,Mark Bocek,470.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
326,Michael Bisping,-330.0,Charles McCarthy,253.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
327,Nate Quarry,-550.0,Kalib Starnes,400.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
328,Rich Franklin,-475.0,Travis Lutter,347.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
329,Sam Stout,-160.0,Rich Clementi,130.0,UFC 83: Serra vs St-Pierre 2,Apr 19th 2008
330,Brad Tavares,100.0,Yoel Romero,-140.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
331,Caio Magalhaes,-280.0,Luke Zachrich,200.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
332,Chas Skelly,-175.0,Mirsad Bektic,135.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
333,Derrick Lewis,-315.0,Jack May,235.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
334,Dustin Ortiz,-215.0,Ray Borg,165.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
335,Estevan Payan,-165.0,Alex White,125.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
336,Fabricio Werdum,160.0,Travis Browne,-210.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
337,Hernani Perpetuo,265.0,Jordan Mein,-385.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
338,Jack May,235.0,Derrick Lewis,-315.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
339,Jordan Mein,-385.0,Hernani Perpetuo,265.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
340,Jorge Masvidal,-190.0,Pat Healy,150.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
341,Liz Carmouche,125.0,Miesha Tate,-165.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
342,Luke Zachrich,200.0,Caio Magalhaes,-280.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
343,Miesha Tate,-165.0,Liz Carmouche,125.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
344,Mirsad Bektic,135.0,Chas Skelly,-175.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
345,Pat Healy,150.0,Jorge Masvidal,-190.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
346,Rafael Dos Anjos,135.0,Khabib Nurmagomedov,-175.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
347,Ray Borg,165.0,Dustin Ortiz,-215.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
348,Thiago Alves,-350.0,Seth Baczynski,250.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
349,Travis Browne,-210.0,Fabricio Werdum,160.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
350,Yoel Romero,-140.0,Brad Tavares,100.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
351,Aaron Simpson,-175.0,Tim McKenzie,145.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
352,Carlos Condit,-195.0,Martin Kampmann,155.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
353,Carmelo Marrero,325.0,Ryan Bader,-435.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
354,Cole Miller,-110.0,Junie Browning,-120.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
355,Gleison Tibau,-165.0,Jeremy Stephens,135.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
356,Joe Vedepo,210.0,Rob Kimmons,-270.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
357,Jorge Rivera,-140.0,Nissen Osterneck,110.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
358,Junie Browning,-120.0,Cole Miller,-110.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
359,Matt Horwich,240.0,Ricardo Almeida,-300.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
360,Rafael Dos Anjos,250.0,Tyson Griffin,-325.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
361,Ricardo Almeida,-300.0,Matt Horwich,240.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
362,Rob Kimmons,-270.0,Joe Vedepo,210.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
363,Tim Credeur,-130.0,Nick Catone,100.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
364,Tim McKenzie,145.0,Aaron Simpson,-175.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
365,Tyson Griffin,-325.0,Rafael Dos Anjos,250.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
366,Benson Henderson,-280.0,Gilbert Melendez,200.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
367,Chad Mendes,-445.0,Darren Elkins,315.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
368,Clifford Starks,-125.0,Yoel Romero,-115.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
369,Daniel Cormier,-350.0,Frank Mir,250.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
370,Darren Elkins,315.0,Chad Mendes,-445.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
371,Darren Uyenoyama,335.0,Joseph Benavidez,-505.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
372,Francis Carmont,-125.0,Lorenz Larkin,-115.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
373,Frank Mir,250.0,Daniel Cormier,-350.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
374,Gilbert Melendez,200.0,Benson Henderson,-280.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
375,Hugo Viana,215.0,T.J. Dillashaw,-295.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
376,Jordan Mein,-270.0,Matt Brown,190.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
377,Jorge Masvidal,-165.0,Tim Means,125.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
378,Joseph Benavidez,-505.0,Darren Uyenoyama,335.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
379,Josh Thomson,120.0,Nate Diaz,-160.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
380,Myles Jury,-230.0,Ramsey Nijem,170.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
381,Nate Diaz,-160.0,Josh Thomson,120.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
382,Roger Bowling,160.0,Anthony Njokuani,-210.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
383,Tim Means,125.0,Jorge Masvidal,-165.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
384,Yoel Romero,-115.0,Clifford Starks,-125.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
385,Alen Amedovski,-110.0,Krzysztof Jotko,-130.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
386,Alexander Yakovlev,-130.0,Alex da Silva,-110.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
387,Alistair Overeem,-245.0,Aleksei Oleinik,175.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
388,Antonina Shevchenko,-385.0,Roxanne Modafferi,265.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
389,Arman Tsarukyan,325.0,Islam Makhachev,-475.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
390,Gadzhimurad Antigulov,130.0,Michal Oleksiejczuk,-170.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
391,Islam Makhachev,-475.0,Arman Tsarukyan,325.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
392,Keita Nakamura,-110.0,Sultan Aliev,-130.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
393,Krzysztof Jotko,-130.0,Alen Amedovski,-110.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
394,Magomed Mustafaev,-180.0,Rafael Fiziev,140.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
395,Marcelo Golm,220.0,Sergei Pavlovich,-300.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
396,Marcin Tybura,-185.0,Shamil Abdurakhimov,145.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
397,Movsar Evloev,-305.0,Seung Woo Choi,225.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
398,Roxanne Modafferi,265.0,Antonina Shevchenko,-385.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
399,Shamil Abdurakhimov,145.0,Marcin Tybura,-185.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
400,Sultan Aliev,-130.0,Keita Nakamura,-110.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
401,Ben Rothwell,250.0,Brendan Schaub,-350.0,UFC 145: Jones vs. Evans,Apr 21st 2012
402,Chad Griggs,145.0,Travis Browne,-185.0,UFC 145: Jones vs. Evans,Apr 21st 2012
403,Che Mills,260.0,Rory Macdonald,-380.0,UFC 145: Jones vs. Evans,Apr 21st 2012
404,Eddie Yagin,250.0,Mark Hominick,-350.0,UFC 145: Jones vs. Evans,Apr 21st 2012
405,Efrain Escudero,120.0,Mac Danzig,-160.0,UFC 145: Jones vs. Evans,Apr 21st 2012
406,John Alessio,155.0,Mark Bocek,-195.0,UFC 145: Jones vs. Evans,Apr 21st 2012
407,Jon Jones,-500.0,Rashad Evans,400.0,UFC 145: Jones vs. Evans,Apr 21st 2012
408,Keith Wisniewski,180.0,Chris Clements,-260.0,UFC 145: Jones vs. Evans,Apr 21st 2012
409,Mac Danzig,-160.0,Efrain Escudero,120.0,UFC 145: Jones vs. Evans,Apr 21st 2012
410,Marcus Brimage,220.0,Maximo Blanco,-280.0,UFC 145: Jones vs. Evans,Apr 21st 2012
411,Mark Bocek,-195.0,John Alessio,155.0,UFC 145: Jones vs. Evans,Apr 21st 2012
412,Mark Hominick,-350.0,Eddie Yagin,250.0,UFC 145: Jones vs. Evans,Apr 21st 2012
413,Maximo Blanco,-280.0,Marcus Brimage,220.0,UFC 145: Jones vs. Evans,Apr 21st 2012
414,Michael McDonald,120.0,Miguel Torres,-150.0,UFC 145: Jones vs. Evans,Apr 21st 2012
415,Rashad Evans,400.0,Jon Jones,-500.0,UFC 145: Jones vs. Evans,Apr 21st 2012
416,Stephen Thompson,-280.0,Matt Brown,200.0,UFC 145: Jones vs. Evans,Apr 21st 2012
417,Travis Browne,-185.0,Chad Griggs,145.0,UFC 145: Jones vs. Evans,Apr 21st 2012
418,Alex Garcia,155.0,Ryan Laflare,-195.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
419,Aljamain Sterling,110.0,Brett Johns,-150.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
420,Chase Sherman,165.0,Justin Willis,-215.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
421,Cub Swanson,170.0,Frankie Edgar,-230.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
422,Dan Hooker,-270.0,Jim Miller,190.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
423,David Branch,145.0,Thiago Santos,-185.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
424,Frankie Edgar,-230.0,Cub Swanson,170.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
425,Jim Miller,190.0,Dan Hooker,-270.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
426,Justin Willis,-215.0,Chase Sherman,165.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
427,Keita Nakamura,135.0,Tony Martin,-175.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
428,Merab Dvalishvili,175.0,Ricky Simon,-245.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
429,Patrick Cummins,-175.0,Corey Anderson,145.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
430,Ricky Simon,-245.0,Merab Dvalishvili,175.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
431,Thiago Santos,-185.0,David Branch,145.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
432,Al Iaquinta,-350.0,Diego Sanchez,250.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
433,Alexis Davis,-215.0,Cindy Dandois,165.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
434,Artem Lobov,365.0,Cub Swanson,-555.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
435,Brandon Moreno,-120.0,Dustin Ortiz,-120.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
436,Cindy Dandois,165.0,Alexis Davis,-215.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
437,Cub Swanson,-555.0,Artem Lobov,365.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
438,Danielle Taylor,170.0,Jessica Penne,-230.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
439,Diego Sanchez,250.0,Al Iaquinta,-350.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
440,Dustin Ortiz,-120.0,Brandon Moreno,-120.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
441,Eddie Wineland,200.0,John Dodson,-280.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
442,Hector Sandoval,-135.0,Matt Schnell,-105.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
443,Jake Ellenberger,145.0,Mike Perry,-185.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
444,Jessica Penne,-230.0,Danielle Taylor,170.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
445,Joe Proctor,180.0,Bryan Barberena,-260.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
446,John Dodson,-280.0,Eddie Wineland,200.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
447,Marcos Rogerio de Lima,190.0,Ovince St. Preux,-270.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
448,Matt Schnell,-105.0,Hector Sandoval,-135.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
449,Michael McBride,200.0,Scott Holtzman,-280.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
450,Mike Perry,-185.0,Jake Ellenberger,145.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
451,Sam Alvey,-115.0,Thales Leites,-125.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
452,Scott Holtzman,-280.0,Michael McBride,200.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
453,Stevie Ray,-115.0,Joe Lauzon,-125.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
454,Brad Tavares,-130.0,Bruno Silva,110.0,UFC Fight Night 223,Apr 22nd 2023
455,Brady Hiestand,150.0,Danaa Batgerel,-175.0,UFC Fight Night 223,Apr 22nd 2023
456,Brogan Walker,250.0,Iasmin Lucindo,-300.0,UFC Fight Night 223,Apr 22nd 2023
457,Bruno Silva,110.0,Brad Tavares,-130.0,UFC Fight Night 223,Apr 22nd 2023
458,Carlos Candelario,220.0,Rafael Estevam,-275.0,UFC Fight Night 223,Apr 22nd 2023
459,Christos Giagos,190.0,Ricky Glenn,-225.0,UFC Fight Night 223,Apr 22nd 2023
460,Curtis Blaydes,-200.0,Sergei Pavlovich,170.0,UFC Fight Night 223,Apr 22nd 2023
461,Francis Marshall,-400.0,William Gomis,330.0,UFC Fight Night 223,Apr 22nd 2023
462,Iasmin Lucindo,-300.0,Brogan Walker,250.0,UFC Fight Night 223,Apr 22nd 2023
463,Iasmin Lucindo,-275.0,Brogan Walker-Sanchez,225.0,UFC Fight Night 223,Apr 22nd 2023
464,Jared Gordon,190.0,Bobby Green,-225.0,UFC Fight Night 223,Apr 22nd 2023
465,Jeremiah Wells,-140.0,Matthew Semelsberger,120.0,UFC Fight Night 223,Apr 22nd 2023
466,Junior Tafa,100.0,Mohammed Usman,-120.0,UFC Fight Night 223,Apr 22nd 2023
467,Karine Silva,-160.0,Priscila Cachoeira,135.0,UFC Fight Night 223,Apr 22nd 2023
468,Karol Rosa,-225.0,Norma Dumont,190.0,UFC Fight Night 223,Apr 22nd 2023
469,Matthew Semelsberger,120.0,Jeremiah Wells,-140.0,UFC Fight Night 223,Apr 22nd 2023
470,Mohammed Usman,-120.0,Junior Tafa,100.0,UFC Fight Night 223,Apr 22nd 2023
471,Montel Jackson,-500.0,Rani Yahya,385.0,UFC Fight Night 223,Apr 22nd 2023
