,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
4088,Dustin Ortiz,190.0,John Moraga,-270.0,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
4089,Elias Silverio,-125.0,Isaac Vallie-Flagg,-115.0,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
4090,Garett Whiteley,110.0,Vinc Pichel,-150.0,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
4091,John Moraga,-270.0,Dustin Ortiz,190.0,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
4092,Justin Edwards,130.0,Ramsey Nijem,-170.0,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
4093,Lorenz Larkin,-210.0,Brad Tavares,160.0,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
4094,Luke Rockhold,-405.0,Constantinos Philippou,285.0,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
4095,Mike Easton,170.0,T.J. Dillashaw,-230.0,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
4096,Ramsey Nijem,-170.0,Justin Edwards,130.0,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
4097,Sam Sicilia,125.0,Cole Miller,-165.0,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
4098,Trevor Smith,-155.0,Brian Houston,115.0,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
4099,Vinc Pichel,-150.0,Garett Whiteley,110.0,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
4100,Yoel Romero,-245.0,Derek Brunson,175.0,UFC Fight Night 35: Rockhold vs. Philippou,Jan 15th 2014
4101,Alex White,150.0,Tony Martin,-190.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4102,Augusto Mendes,170.0,Frankie Saenz,-230.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4103,Ben Saunders,-110.0,Court McGee,-130.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4104,Bojan Mihajlovic,175.0,Joachim Christensen,-245.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4105,Chase Sherman,-120.0,Walt Harris,-120.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4106,Court McGee,-130.0,Ben Saunders,-110.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4107,Cyril Asker,135.0,Dmitrii Smoliakov,-175.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4108,Devin Powell,165.0,Drakkar Klose,-215.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4109,Frankie Saenz,-230.0,Augusto Mendes,170.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4110,Joachim Christensen,-245.0,Bojan Mihajlovic,175.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4111,Joe Lauzon,-160.0,Marcin Held,120.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4112,John Moraga,140.0,Sergio Pettis,-180.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4113,Nina Nunes,-135.0,Jocelyn Jones-Lybarger,-105.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4114,Sergio Pettis,-180.0,John Moraga,140.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4115,Viktor Pesta,115.0,Aleksei Oleinik,-155.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4116,Walt Harris,-120.0,Chase Sherman,-120.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4117,Yair Rodriguez,-385.0,B.J. Penn,265.0,UFC Fight Night 103: Rodriguez vs. Penn,Jan 15th 2017
4118,Abdul Razak Alhassan,135.0,Joaquin Buckley,-165.0,UFC Fight Night 201,Jan 15th 2022
4119,Bill Algeo,-110.0,Joanderson Brito,-110.0,UFC Fight Night 201,Jan 15th 2022
4120,Brandon Royval,-110.0,Rogerio Bontorin,-110.0,UFC Fight Night 201,Jan 15th 2022
4121,Brian Kelleher,-325.0,Kevin Croom,275.0,UFC Fight Night 201,Jan 15th 2022
4122,Brian Kelleher,125.0,Saidyokub Kakhramonov,-150.0,UFC Fight Night 201,Jan 15th 2022
4123,Caio Borralho,-275.0,Jamie Pickett,220.0,UFC Fight Night 201,Jan 15th 2022
4124,Charles Rosa,185.0,Tj Brown,-220.0,UFC Fight Night 201,Jan 15th 2022
4125,Chase Sherman,-115.0,Jake Collier,-105.0,UFC Fight Night 201,Jan 15th 2022
4126,Court McGee,-120.0,Ramiz Brahimaj,100.0,UFC Fight Night 201,Jan 15th 2022
4127,Dakota Bush,-145.0,Viacheslav Borshchev,125.0,UFC Fight Night 201,Jan 15th 2022
4128,Gabriel Benitez,-250.0,T.J. Brown,200.0,UFC Fight Night 201,Jan 15th 2022
4129,Giga Chikadze,-175.0,Calvin Cattar,150.0,UFC Fight Night 201,Jan 15th 2022
4130,Jake Collier,-105.0,Chase Sherman,-115.0,UFC Fight Night 201,Jan 15th 2022
4131,Jamie Pickett,220.0,Caio Borralho,-275.0,UFC Fight Night 201,Jan 15th 2022
4132,Jamie Pickett,150.0,Joseph Holmes,-175.0,UFC Fight Night 201,Jan 15th 2022
4133,Jennifer Maia,125.0,Katlyn Chookagian,-145.0,UFC Fight Night 201,Jan 15th 2022
4134,Joanderson Brito,-110.0,Bill Algeo,-110.0,UFC Fight Night 201,Jan 15th 2022
4135,Joanderson Brito,-110.0,Bill Algeo,-110.0,UFC Fight Night 201,Jan 15th 2022
4136,Joaquin Buckley,-165.0,Abdul Razak Alhassan,135.0,UFC Fight Night 201,Jan 15th 2022
4137,Joseph Holmes,-175.0,Jamie Pickett,150.0,UFC Fight Night 201,Jan 15th 2022
4138,Kevin Croom,275.0,Brian Kelleher,-325.0,UFC Fight Night 201,Jan 15th 2022
4139,Kleydson Rodrigues,-300.0,Zarrukh Adashev,230.0,UFC Fight Night 201,Jan 15th 2022
4140,Ramiz Brahimaj,100.0,Court McGee,-120.0,UFC Fight Night 201,Jan 15th 2022
4141,Rogerio Bontorin,-110.0,Brandon Royval,-110.0,UFC Fight Night 201,Jan 15th 2022
4142,Zarrukh Adashev,230.0,Kleydson Rodrigues,-300.0,UFC Fight Night 201,Jan 15th 2022
4143,Alessio Di Chirico,235.0,Joaquin Buckley,-275.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4144,Austin Lingo,-265.0,Jacob Kilburn,225.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4145,Calvin Kattar,115.0,Max Holloway,-135.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4146,Carlos Condit,-110.0,Matt Brown,-110.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4147,Carlos Felipe,-115.0,Justin Tafa,-105.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4148,David Zawada,180.0,Ramazan Emeev,-210.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4149,Dusko Todorovic,-150.0,Punahele Soriano,130.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4150,Jacob Kilburn,225.0,Austin Lingo,-265.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4151,Joaquin Buckley,-275.0,Alessio Di Chirico,235.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4152,Joselyne Edwards,205.0,Wu Yanan,-240.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4153,Justin Tafa,-105.0,Carlos Felipe,-115.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4154,Matt Brown,-110.0,Carlos Condit,-110.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4155,Max Holloway,-135.0,Calvin Kattar,115.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4156,Punahele Soriano,130.0,Dusko Todorovic,-150.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4157,Ramazan Emeev,-210.0,David Zawada,180.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4158,Santiago Ponzinibbio,-275.0,Jingliang Li,235.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4159,Sarah Moras,-190.0,Vanessa Melo,165.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4160,Wu Yanan,-240.0,Joselyne Edwards,205.0,UFC on ABC 1: Holloway vs. Kattar,Jan 16th 2021
4161,Alan Belcher,260.0,Denis Kang,-350.0,UFC 93: Franklin vs Henderson,Jan 17th 2009
4162,Antonio Mendes,-105.0,Eric Schafer,-125.0,UFC 93: Franklin vs Henderson,Jan 17th 2009
4163,Chris Lytle,-110.0,Marcus Davis,-120.0,UFC 93: Franklin vs Henderson,Jan 17th 2009
4164,Denis Kang,-350.0,Alan Belcher,260.0,UFC 93: Franklin vs Henderson,Jan 17th 2009
4165,Dennis Siver,-160.0,Nate Mohr,130.0,UFC 93: Franklin vs Henderson,Jan 17th 2009
4166,Eric Schafer,-125.0,Antonio Mendes,-105.0,UFC 93: Franklin vs Henderson,Jan 17th 2009
4167,Jeremy Horn,300.0,Rousimar Palhares,-420.0,UFC 93: Franklin vs Henderson,Jan 17th 2009
4168,Marcus Davis,-120.0,Chris Lytle,-110.0,UFC 93: Franklin vs Henderson,Jan 17th 2009
4169,Martin Kampmann,-450.0,Alexandre Barros,330.0,UFC 93: Franklin vs Henderson,Jan 17th 2009
4170,Mauricio Rua,-380.0,Mark Coleman,290.0,UFC 93: Franklin vs Henderson,Jan 17th 2009
4171,Nate Mohr,130.0,Dennis Siver,-160.0,UFC 93: Franklin vs Henderson,Jan 17th 2009
4172,Rousimar Palhares,-420.0,Jeremy Horn,300.0,UFC 93: Franklin vs Henderson,Jan 17th 2009
4173,Tomasz Drwal,-270.0,Ivan Serati,210.0,UFC 93: Franklin vs Henderson,Jan 17th 2009
4174,Anthony Pettis,-290.0,Eddie Alvarez,210.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4175,Ben Saunders,-155.0,Patrick Cote,115.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4176,Charles Rosa,-285.0,Kyle Bochniak,205.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4177,Chris Wade,-290.0,Mehdi Baghdad,210.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4178,Daron Cruickshank,170.0,Paul Felder,-230.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4179,Dominick Cruz,120.0,T.J. Dillashaw,-150.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4180,Ed Herman,150.0,Tim Boetsch,-190.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4181,Eddie Alvarez,210.0,Anthony Pettis,-290.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4182,Elvis Mutapcic,-165.0,Francimar Barroso,125.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4183,Francisco Trinaldo,130.0,Ross Pearson,-170.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4184,Ilir Latifi,-210.0,Sean O'Connell,160.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4185,Kyle Bochniak,205.0,Charles Rosa,-285.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4186,Luke Sanders,120.0,Maximo Blanco,-160.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4187,Matt Mitrione,150.0,Travis Browne,-190.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4188,Maximo Blanco,-160.0,Luke Sanders,120.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4189,Mehdi Baghdad,210.0,Chris Wade,-290.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4190,Patrick Cote,115.0,Ben Saunders,-155.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4191,Paul Felder,-230.0,Daron Cruickshank,170.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4192,Ross Pearson,-170.0,Francisco Trinaldo,130.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4193,Sean O'Connell,160.0,Ilir Latifi,-210.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4194,Tim Boetsch,-190.0,Ed Herman,150.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4195,Travis Browne,-190.0,Matt Mitrione,150.0,UFC Fight Night 81: Dillashaw vs. Cruz,Jan 17th 2016
4196,Benson Henderson,-160.0,Donald Cerrone,140.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4197,Cathal Pendred,100.0,Sean Spencer,-140.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4198,Charles Rosa,-175.0,Sean Soriano,135.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4199,Chris Wade,-380.0,Zhang Lipeng,260.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4200,Conor McGregor,-600.0,Dennis Siver,400.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4201,Donald Cerrone,140.0,Benson Henderson,-160.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4202,Frankie Perez,120.0,Johnny Case,-160.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4203,Gleison Tibau,-210.0,Norman Parke,160.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4204,Joby Sanchez,-150.0,Tateki Matsuda,110.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4205,John Howard,-125.0,Lorenz Larkin,-115.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4206,Johnny Case,-160.0,Frankie Perez,120.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4207,Lorenz Larkin,-115.0,John Howard,-125.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4208,Norman Parke,160.0,Gleison Tibau,-210.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4209,Ron Stallings,500.0,Urijah Hall,-900.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4210,Sean O'Connell,-140.0,Matt van Buren,100.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4211,Sean Soriano,135.0,Charles Rosa,-175.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4212,Sean Spencer,-140.0,Cathal Pendred,100.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4213,Shane Howell,205.0,Patrick Holohan,-285.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4214,Tateki Matsuda,110.0,Joby Sanchez,-150.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4215,Zhang Lipeng,260.0,Chris Wade,-380.0,UFC Fight Night 59: McGregor vs. Siver,Jan 18th 2015
4216,Aleksa Camur,140.0,Justin Ledet,-170.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4217,Aleksei Oleinik,-180.0,Maurice Greene,140.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4218,Anthony Pettis,135.0,Diego Ferreira,-165.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4219,Askar Askarov,-200.0,Tim Elliott,160.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4220,Brian Kelleher,115.0,Ode Osbourne,-145.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4221,Conor McGregor,-165.0,Donald Cerrone,135.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4222,Diego Ferreira,-165.0,Anthony Pettis,135.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4223,Donald Cerrone,135.0,Conor McGregor,-165.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4224,Drew Dober,260.0,Nasrat Haqparast,-335.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4225,Holly Holm,-290.0,Raquel Pennington,230.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4226,Justin Ledet,-170.0,Aleksa Camur,140.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4227,Maurice Greene,140.0,Aleksei Oleinik,-180.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4228,Maycee Barber,-400.0,Roxanne Modafferi,330.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4229,Raquel Pennington,230.0,Holly Holm,-290.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4230,Roxanne Modafferi,330.0,Maycee Barber,-400.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4231,Sabina Mazo,115.0,J.J. Aldrich,-145.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4232,Sodiq Yusuff,-195.0,Andre Fili,170.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4233,Tim Elliott,160.0,Askar Askarov,-200.0,UFC 246: McGregor vs. Cowboy,Jan 18th 2020
4234,Alessio Sakara,-155.0,James Lee,135.0,UFC 80: Rapid Fire,Jan 19th 2008
4235,Colin Robinson,270.0,Antoni Hardonk,-330.0,UFC 80: Rapid Fire,Jan 19th 2008
4236,Gabriel Gonzaga,-255.0,Fabricio Werdum,215.0,UFC 80: Rapid Fire,Jan 19th 2008
4237,James Lee,135.0,Alessio Sakara,-155.0,UFC 80: Rapid Fire,Jan 19th 2008
4238,Jason Lambert,125.0,Wilson Gouveia,-145.0,UFC 80: Rapid Fire,Jan 19th 2008
4239,Jess Liaudin,270.0,Marcus Davis,-330.0,UFC 80: Rapid Fire,Jan 19th 2008
4240,Joe Stevenson,180.0,B.J. Penn,-260.0,UFC 80: Rapid Fire,Jan 19th 2008
4241,Kendall Grove,-335.0,Jorge Rivera,275.0,UFC 80: Rapid Fire,Jan 19th 2008
4242,Marcus Davis,-330.0,Jess Liaudin,270.0,UFC 80: Rapid Fire,Jan 19th 2008
4243,Paul Taylor,-210.0,Paul Kelly,175.0,UFC 80: Rapid Fire,Jan 19th 2008
4244,Andrew Craig,205.0,Ronny Markes,-265.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4245,Ben Rothwell,-175.0,Gabriel Gonzaga,135.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4246,Daniel Sarafian,140.0,C.B. Dollaway,-180.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4247,Diego Nunes,-150.0,Nik Lentz,120.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4248,Edson Barboza,-325.0,Lucas Martins,250.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4249,Gabriel Gonzaga,135.0,Ben Rothwell,-175.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4250,Ildemar Alcantara,220.0,Wagner Prado,-280.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4251,Khabib Nurmagomedov,-150.0,Thiago Tavares,110.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4252,Michael Bisping,120.0,Vitor Belfort,-160.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4253,Milton Vieira,160.0,Godofredo Castro,-195.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4254,Nik Lentz,120.0,Diego Nunes,-150.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4255,Pedro Nobre,330.0,Yuri Alcantara,-450.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4256,Ronny Markes,-265.0,Andrew Craig,205.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4257,Thiago Tavares,110.0,Khabib Nurmagomedov,-150.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4258,Vitor Belfort,-160.0,Michael Bisping,120.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4259,Wagner Prado,-280.0,Ildemar Alcantara,220.0,UFC on FX 7: Belfort vs. Bisping,Jan 19th 2013
4260,Allen Crowder,175.0,Greg Hardy,-245.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4261,Alonzo Menifield,-275.0,Vinicius Moreira,195.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4262,Belal Muhammad,115.0,Geoff Neal,-155.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4263,Chance Rencountre,165.0,Kyle Stewart,-215.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4264,Cory Sandhagen,-475.0,Mario Bautista,325.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4265,Dennis Bermudez,-170.0,Te Edwards,130.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4266,Donald Cerrone,-110.0,Alexander Hernandez,-130.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4267,Dustin Ortiz,260.0,Joseph Benavidez,-380.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4268,Geoff Neal,-155.0,Belal Muhammad,115.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4269,Glover Teixeira,-105.0,Karl Roberson,-115.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4270,Greg Hardy,-245.0,Allen Crowder,175.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4271,Gregor Gillespie,-230.0,Yancy Medeiros,170.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4272,Henry Cejudo,135.0,T.J. Dillashaw,-175.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4273,Joseph Benavidez,-380.0,Dustin Ortiz,260.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4274,Karl Roberson,-115.0,Glover Teixeira,-105.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4275,Kyle Stewart,-215.0,Chance Rencountre,165.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4276,Mario Bautista,325.0,Cory Sandhagen,-475.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4277,Rachael Ostovich,160.0,Paige Vanzant,-210.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4278,Te Edwards,130.0,Dennis Bermudez,-170.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4279,Vinicius Moreira,195.0,Alonzo Menifield,-275.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4280,Yancy Medeiros,170.0,Gregor Gillespie,-230.0,UFC on ESPN+ 1: Cejudo vs. Dillashaw,Jan 19th 2019
4281,Antonio McKee,-205.0,Jacob Volkmann,165.0,UFC 125: Resolution,Jan 1st 2011
4282,Brad Tavares,-215.0,Phil Baroni,170.0,UFC 125: Resolution,Jan 1st 2011
4283,Brandon Vera,125.0,Thiago Silva,-155.0,UFC 125: Resolution,Jan 1st 2011
4284,Brian Stann,100.0,Chris Leben,-140.0,UFC 125: Resolution,Jan 1st 2011
4285,Clay Guida,-165.0,Takanori Gomi,135.0,UFC 125: Resolution,Jan 1st 2011
4286,Daniel Roberts,100.0,Greg Soto,-130.0,UFC 125: Resolution,Jan 1st 2011
4287,Diego Nunes,200.0,Mike Brown,-260.0,UFC 125: Resolution,Jan 1st 2011
4288,Dong Hyun Kim,-135.0,Nate Diaz,105.0,UFC 125: Resolution,Jan 1st 2011
4289,Dustin Poirier,195.0,Josh Grispi,-255.0,UFC 125: Resolution,Jan 1st 2011
4290,Frankie Edgar,105.0,Gray Maynard,-135.0,UFC 125: Resolution,Jan 1st 2011
4291,Greg Soto,-130.0,Daniel Roberts,100.0,UFC 125: Resolution,Jan 1st 2011
4292,Jacob Volkmann,165.0,Antonio McKee,-205.0,UFC 125: Resolution,Jan 1st 2011
4293,Jeremy Stephens,-225.0,Marcus Davis,175.0,UFC 125: Resolution,Jan 1st 2011
4294,Josh Grispi,-255.0,Dustin Poirier,195.0,UFC 125: Resolution,Jan 1st 2011
4295,Marcus Davis,175.0,Jeremy Stephens,-225.0,UFC 125: Resolution,Jan 1st 2011
4296,Mike Brown,-260.0,Diego Nunes,200.0,UFC 125: Resolution,Jan 1st 2011
4297,Phil Baroni,170.0,Brad Tavares,-215.0,UFC 125: Resolution,Jan 1st 2011
4298,Takanori Gomi,135.0,Clay Guida,-165.0,UFC 125: Resolution,Jan 1st 2011
4299,Thiago Silva,-155.0,Brandon Vera,125.0,UFC 125: Resolution,Jan 1st 2011
4300,Charlie Brenneman,-300.0,Daniel Roberts,240.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4301,Christian Morecraft,150.0,Pat Barry,-180.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4302,Daniel Pineda,-135.0,Pat Schilling,105.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4303,Daniel Roberts,240.0,Charlie Brenneman,-300.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4304,Duane Ludwig,-150.0,Josh Neer,120.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4305,Eric Schafer,-165.0,Jorge Rivera,135.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4306,Fabricio Camoes,-350.0,Tommy Hayden,260.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4307,Jim Miller,-180.0,Melvin Guillard,150.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4308,Jorge Rivera,135.0,Eric Schafer,-165.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4309,Joseph Sandoval,190.0,Nick Denis,-250.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4310,Josh Neer,120.0,Duane Ludwig,-150.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4311,Kamal Shalorus,-135.0,Khabib Nurmagomedov,105.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4312,Melvin Guillard,150.0,Jim Miller,-180.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4313,Mike Easton,-360.0,Jared Papazian,270.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4314,Nick Denis,-250.0,Joseph Sandoval,190.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4315,Pat Barry,-180.0,Christian Morecraft,150.0,UFC on FX 1: Guillard vs. Miller,Jan 20th 2012
4316,Abdul Razak Alhassan,-315.0,Sabah Homasi,235.0,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
4317,Alexandre Pantoja,-150.0,Dustin Ortiz,110.0,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
4318,Brandon Davis,-185.0,Kyle Bochniak,145.0,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
4319,Calvin Kattar,185.0,Shane Burgos,-265.0,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
4320,Dan Ige,140.0,Julio Arce,-180.0,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
4321,Daniel Cormier,-380.0,Volkan Oezdemir,260.0,UFC 220: Miocic vs. Ngannou,Jan 20th 2018
