,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
6375,Dean Lister,125.0,Jeremy Horn,-155.0,UFC: The Ultimate Fighter 7 Finale,Jun 21st 2008
6376,Diego Sanchez,-450.0,Luigi Fioravanti,330.0,UFC: The Ultimate Fighter 7 Finale,Jun 21st 2008
6377,Drew McFedries,-115.0,Marvin Eastman,-115.0,UFC: The Ultimate Fighter 7 Finale,Jun 21st 2008
6378,Dustin Hazelett,190.0,Josh Burkman,-250.0,UFC: The Ultimate Fighter 7 Finale,Jun 21st 2008
6379,Evan Tanner,-120.0,Kendall Grove,-120.0,UFC: The Ultimate Fighter 7 Finale,Jun 21st 2008
6381,Jeremy Stephens,165.0,Spencer Fisher,-190.0,UFC: The Ultimate Fighter 7 Finale,Jun 21st 2008
6384,Matt Arroyo,-150.0,Matt Brown,120.0,UFC: The Ultimate Fighter 7 Finale,Jun 21st 2008
6385,Rob Kimmons,-160.0,Rob Yundt,130.0,UFC: The Ultimate Fighter 7 Finale,Jun 21st 2008
6387,Brian Ebersole,-230.0,T.J. Waldburger,170.0,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
6388,Brock Jardine,250.0,Rick Story,-350.0,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
6389,Chris Camozzi,175.0,Nick Catone,-245.0,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
6390,Clay Guida,200.0,Gray Maynard,-280.0,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
6391,Cub Swanson,155.0,Ross Pearson,-195.0,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
6392,Dan Miller,-475.0,Ricardo Funch,325.0,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
6393,Dustin Pague,-245.0,Ken Stone,185.0,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
6395,Hatsu Hioki,-240.0,Ricardo Lamas,180.0,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
6397,Luis Ramos,180.0,Matt Brown,-260.0,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
6399,Ramsey Nijem,-195.0,C.J. Keith,160.0,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
6404,Sam Stout,-210.0,Spencer Fisher,160.0,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
6405,Steven Siler,-120.0,Joey Gambino,-120.0,UFC on FX 4: Guida vs. Maynard,Jun 22nd 2012
6406,Alessio Di Chirico,155.0,Kevin Holland,-195.0,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
6407,Allen Crowder,135.0,Jairzinho Rozenstruik,-175.0,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
6408,Anderson Dos Santos,225.0,Andre Ewell,-305.0,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
6409,Andrea Lee,-185.0,Montana de La Rosa,145.0,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
6410,Ashley Yoder,-105.0,Syuri Kondo,-135.0,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
6411,Bryan Barberena,-185.0,Randy Brown,145.0,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
6412,Chan Sung Jung,-120.0,Renato Moicano,-120.0,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
6413,Dan Ige,135.0,Kevin Aguilar,-175.0,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
6414,Deron Winn,-320.0,Eric Spicely,240.0,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
6416,John Lineker,-270.0,Rob Font,190.0,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
6419,Luis Pena,-265.0,Matt Wiman,185.0,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
6420,Molly McCann,105.0,Ariane Lipski,-145.0,UFC on ESPN+ 12: Moicano vs. The Korean Zombie,Jun 22nd 2019
6424,Abu Azaitar,105.0,Denis Tiuliulin,-125.0,UFC,Jun 22nd 2024
6425,Alexander Volkov,185.0,Sergei Pavlovich,-225.0,UFC,Jun 22nd 2024
6426,Antonio Trocoli,500.0,Shara Magomedov,-700.0,UFC,Jun 22nd 2024
6427,Brendson Ribeiro,350.0,Magomed Gadzhiyasulov,-455.0,UFC,Jun 22nd 2024
6428,Daniel Rodriguez,180.0,Kelvin Gastelum,-218.0,UFC,Jun 22nd 2024
6430,Farid Basharat,-200.0,Montel Jackson,165.0,UFC,Jun 22nd 2024
6431,Felipe Lima,-117.0,Muhammadjon Naimov,-107.0,UFC,Jun 22nd 2024
6432,Ikram Aliskerov,-105.0,Robert Whittaker,-115.0,UFC,Jun 22nd 2024
6433,Jared Gordon,163.0,Nasrat Haqparast,-225.0,UFC,Jun 22nd 2024
6434,Johnny Walker,-150.0,Volkan Oezdemir,110.0,UFC,Jun 22nd 2024
6436,Khamzat Chimaev,170.0,Robert Whittaker,-200.0,UFC,Jun 22nd 2024
6437,Kyung Ho Kang,-105.0,Muin Gafurov,-115.0,UFC,Jun 22nd 2024
6439,Melsik Baghdasaryan,-110.0,Muhammad Naimov,-110.0,UFC,Jun 22nd 2024
6443,Nicolas Dalby,175.0,Rinat Fakhretdinov,-250.0,UFC,Jun 22nd 2024
6448,Cezar Ferreira,-280.0,Sergio Moraes,200.0,UFC 147: Silva vs. Franklin II,Jun 23rd 2012
6449,Delson Heleno,-165.0,Francisco Drinaldo,125.0,UFC 147: Silva vs. Franklin II,Jun 23rd 2012
6450,Fabricio Werdum,-350.0,Mike Russow,250.0,UFC 147: Silva vs. Franklin II,Jun 23rd 2012
6451,Felipe Arantes,-170.0,Milton Vieira,130.0,UFC 147: Silva vs. Franklin II,Jun 23rd 2012
6452,John Teixeira,120.0,Hugo Viana,-160.0,UFC 147: Silva vs. Franklin II,Jun 23rd 2012
6455,Rodrigo Damm,-160.0,Anistavio Medeiros,120.0,UFC 147: Silva vs. Franklin II,Jun 23rd 2012
6457,Wanderlei Silva,-115.0,Rich Franklin,-125.0,UFC 147: Silva vs. Franklin II,Jun 23rd 2012
6458,Daichi Abe,240.0,Li Jingliang,-320.0,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
6459,Donald Cerrone,-155.0,Leon Edwards,115.0,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
6460,Felipe Arantes,-175.0,Yadong Song,135.0,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
6461,Jake Matthews,-400.0,Shinsho Anzai,280.0,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
6462,Jenel Lausa,255.0,Ulka Sasaki,-365.0,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
6463,Jessica Eye,130.0,Jessica-Rose Clark,-170.0,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
6464,Ji Yeon Kim,-400.0,Melinda Fabian,280.0,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
6467,Matt Schnell,125.0,Naoki Inoue,-165.0,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
6470,Petr Yan,-350.0,Teruto Ishihara,250.0,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
6471,Rolando Dy,135.0,Shane Young,-175.0,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
6474,Tyson Pedro,-120.0,Ovince St. Preux,-120.0,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
6475,Viviane Pereira,-230.0,Xiaonan Yan,170.0,UFC Fight Night 132: Cowboy vs. Edwards,Jun 23rd 2018
6476,Amanda Ribas,-163.0,Maycee Barber,120.0,UFC Fight Night 228,Jun 24th 2023
6477,Austen Lane,110.0,Justin Tafa,-150.0,UFC Fight Night 228,Jun 24th 2023
6478,Brendan Allen,-200.0,Bruno Silva,150.0,UFC Fight Night 228,Jun 24th 2023
6479,Cody Brundage,-120.0,Sedriques Dumas,-110.0,UFC Fight Night 228,Jun 24th 2023
6480,David Onama,185.0,Gabriel Santos,-235.0,UFC Fight Night 228,Jun 24th 2023
6481,Gillian Robertson,105.0,Tabatha Ricci,-138.0,UFC Fight Night 228,Jun 24th 2023
6482,Gregory Rodrigues,,Dennis Tiuliulin,,UFC Fight Night 228,Jun 24th 2023
6483,Ilia Topuria,-200.0,Josh Emmett,170.0,UFC Fight Night 228,Jun 24th 2023
6484,Jack Jenkins,140.0,Jamall Emmers,-188.0,UFC Fight Night 228,Jun 24th 2023
6487,Loik Radzhabov,105.0,Mateusz Rrbecki,-138.0,UFC Fight Night 228,Jun 24th 2023
6489,Muslim Salikhov,-225.0,Nicolas Dalby,163.0,UFC Fight Night 228,Jun 24th 2023
6490,Neil Magny,-138.0,Philip Rowe,105.0,UFC Fight Night 228,Jun 24th 2023
6492,Punahele Soriano,-225.0,Sedriques Dumas,180.0,UFC Fight Night 228,Jun 24th 2023
6493,Randy Brown,-250.0,Wellington Turman,175.0,UFC Fight Night 228,Jun 24th 2023
6497,Trevor Peek,-188.0,Jose Mariscal,140.0,UFC Fight Night 228,Jun 24th 2023
6498,Trevor Peek,-275.0,Victor Martinez,220.0,UFC Fight Night 228,Jun 24th 2023
6500,Zhalgas Zhumagulov,-188.0,Joshua van,140.0,UFC Fight Night 228,Jun 24th 2023
6501,Alex Garcia,180.0,Tim Means,-260.0,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
6502,Carla Esparza,-230.0,Maryna Moroz,170.0,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
6503,Clay Guida,185.0,Erik Koch,-265.0,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
6504,Darrell Horcher,-260.0,Devin Powell,180.0,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
6505,Dennis Siver,-180.0,B.J. Penn,140.0,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
6507,Dominick Reyes,-275.0,Joachim Christensen,195.0,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
6509,Jared Gordon,-140.0,Michel Quinones,100.0,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
6510,Jeremy Kimball,-120.0,Josh Stansbury,-120.0,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
6512,Johnny Case,-110.0,Tony Martin,-130.0,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
6513,Johny Hendricks,-245.0,Tim Boetsch,175.0,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
6515,Justine Kish,-160.0,Felice Herrig,120.0,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
6516,Kevin Lee,-120.0,Michael Chiesa,-120.0,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
6517,Marvin Vettori,-210.0,Vitor Miranda,160.0,UFC Fight Night 112: Chiesa vs. Lee,Jun 25th 2017
6524,Alan Baudot,-115.0,Josh Parisian,-105.0,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
6525,Arman Tsarukyan,-140.0,Mateusz Gamrot,120.0,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
6526,Brian Kelleher,120.0,Mario Bautista,-140.0,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
6527,Carlos Ulberg,-140.0,Tafon Nchuwki,120.0,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
6528,Chris Curtis,-180.0,Rodolfo Vieira,155.0,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
6529,Christos Giagos,250.0,Thiago Moises,-300.0,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
6530,Cody Durden,-145.0,J.P. Buys,125.0,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
6531,Jinh Yu Frey,-300.0,Vanessa Demopoulos,250.0,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
6534,Nate Maness,375.0,Umar Nurmagomedov,-500.0,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
6535,Neil Magny,235.0,Shavkat Rakhmonov,-275.0,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
6536,Raulian Paiva,-110.0,Sergey Morozov,-110.0,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
6540,Shayilan Nuerdanbieke,210.0,T.J. Brown,-250.0,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
6541,Tagir Ulanbekov,,Tyson Nam,,UFC on ESPN: Tsarukyan vs. Gamrot,Jun 25th 2022
6546,Charles Oliveira,-245.0,Nik Lentz,185.0,UFC On Versus 4,Jun 26th 2011
6547,Charlie Brenneman,220.0,Rick Story,-300.0,UFC On Versus 4,Jun 26th 2011
6548,Cheick Kongo,-165.0,Pat Barry,135.0,UFC On Versus 4,Jun 26th 2011
6549,Christian Morecraft,200.0,Matt Mitrione,-280.0,UFC On Versus 4,Jun 26th 2011
6550,Curt Warburton,240.0,Joe Lauzon,-300.0,UFC On Versus 4,Jun 26th 2011
6551,Daniel Roberts,100.0,Rich Attonito,-130.0,UFC On Versus 4,Jun 26th 2011
6552,Edward Faaloloto,340.0,Michael Johnson,-465.0,UFC On Versus 4,Jun 26th 2011
6553,Javier Vazquez,155.0,Joe Stevenson,-185.0,UFC On Versus 4,Jun 26th 2011
6556,John Howard,-260.0,Matt Brown,180.0,UFC On Versus 4,Jun 26th 2011
6557,Matt Grice,135.0,Ricardo Lamas,-165.0,UFC On Versus 4,Jun 26th 2011
6565,Tyson Griffin,-205.0,Manny Gamburyan,165.0,UFC On Versus 4,Jun 26th 2011
6566,Alexander Volkov,115.0,Ciryl Gane,-135.0,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
6567,Charles Rosa,-170.0,Justin Jaynes,145.0,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
6569,Damir Hadzovic,-128.0,Yancy Medeiros,108.0,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
6570,Daniel Pineda,160.0,Andre Fili,-185.0,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
6571,Danilo Marques,-115.0,Kennedy Nzechukwu,-115.0,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
6572,Jai Herbert,165.0,Renato Moicano,-190.0,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
6573,Jeremiah Wells,165.0,Warlley Alves,-205.0,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
6574,Julia Avila,-400.0,Julija Stoliarenko,300.0,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
6577,Marcin Prachnio,-193.0,Isaac Villanueva,168.0,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
6578,Michel Prazeres,130.0,Shavkat Rakhmonov,-150.0,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
6579,Nicolas Dalby,170.0,Tim Means,-200.0,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
6580,Raoni Barcelos,-150.0,Timur Valiev,130.0,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
6583,Tanner Boser,-115.0,Ovince St. Preux,-105.0,UFC Fight Night 190: Gane vs. Volkov,Jun 26th 2021
6588,Alex Oliveira,-350.0,Joe Merritt,250.0,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
6589,Antonio Carlos Junior,-210.0,Eddie Gordon,160.0,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
6590,Danny Martinez,-140.0,Sirwan Kakai,100.0,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
6592,Hacran Dias,-210.0,Levan Makashvili,160.0,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
6594,Leandro Silva,-160.0,Lewis Gonzalez,120.0,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
6597,Lorenz Larkin,-210.0,Santiago Ponzinibbio,160.0,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
6598,Lyoto Machida,-185.0,Yoel Romero,145.0,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
6601,Steve Montgomery,-185.0,Tony Sims,145.0,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
6602,Thiago Santos,-170.0,Steve Bosse,130.0,UFC Fight Night 70: Machida vs. Romero,Jun 27th 2015
6604,Brendan Allen,-250.0,Kyle Daukaus,210.0,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
6605,Dan Hooker,135.0,Dustin Poirier,-165.0,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
6606,Gian Villante,185.0,Maurice Greene,-215.0,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
6607,Jason Witt,215.0,Takashi Sato,-275.0,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
6608,Jinh Yu Frey,150.0,Kay Hansen,-175.0,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
6609,Jordan Griffin,105.0,Youssef Zalal,-125.0,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
6610,Julian Erosa,310.0,Sean Woodson,-375.0,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
6611,Khama Worthy,205.0,Luis Pena,-240.0,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
6615,Mike Perry,-150.0,Mickey Gall,120.0,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
6616,Philipe Lins,-115.0,Tanner Boser,-115.0,UFC on ESPN 12: Poirier vs. Hooker,Jun 27th 2020
6621,Andrew Craig,110.0,Cezar Ferreira,-150.0,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
6622,Andy Enz,-180.0,Marcelo Guimaraes,140.0,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
6623,Anthony Hamilton,-150.0,Oleksiy Oliynyk,110.0,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
6624,Antonio Braga Neto,-160.0,Clint Hester,120.0,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
6626,Charles Oliveira,-125.0,Hatsu Hioki,-115.0,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
6627,Chris Indich,-125.0,Vik Grujic,-115.0,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
6629,Cody Gibson,160.0,Johnny Bedford,-210.0,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
6630,Colton Smith,250.0,Carlos Diego Ferreira,-350.0,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
6631,Cub Swanson,-190.0,Jeremy Stephens,150.0,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
6632,Gian Villante,-315.0,Sean O'Connell,235.0,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
6633,Hacran Dias,165.0,Ricardo Lamas,-215.0,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
6635,Ian Entwistle,-165.0,Daniel Hooker,125.0,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
6636,Jake Matthews,-160.0,Dashon Johnson,120.0,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
6637,James Moontasri,160.0,Joe Ellenberger,-210.0,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
6638,James Te Huna,-190.0,Nate Marquardt,150.0,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
6639,Jared Rosholt,-230.0,Soa Palelei,170.0,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
6643,Kelvin Gastelum,-505.0,Nicholas Musoke,335.0,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
6645,Mike Rhodes,175.0,Robert Whittaker,-245.0,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
6647,Neil Magny,-270.0,Rodrigo Goiana de Lima,190.0,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
6649,Ray Borg,-600.0,Shane Howell,400.0,UFC Fight Night 44: Swanson vs. Stephens,Jun 28th 2014
6651,Richie Vaculik,-150.0,Roldan Sangcha-An,110.0,UFC Fight Night 43: Te Huna vs. Marquardt,Jun 28th 2014
6657,Alonzo Menifield,-265.0,Paul Craig,185.0,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
6658,Amanda Ribas,225.0,Emily Whitmire,-305.0,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
6659,Anthony Rocco Martin,155.0,Demian Maia,-195.0,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
6660,Dan Moret,195.0,Jared Gordon,-275.0,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
6662,Dequan Townsend,170.0,Dalcha Lungiambula,-230.0,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
6663,Drew Dober,-350.0,Marco Polo Reyes,250.0,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
6665,Eryk Anders,-245.0,Vinicius Moreira,175.0,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
6666,Francis Ngannou,-230.0,Junior Dos Santos,170.0,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
6668,Jordan Griffin,-265.0,Vince Murdock,185.0,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
6669,Joseph Benavidez,-165.0,Jussier Formiga,125.0,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
6670,Journey Newson,225.0,Ricardo Ramos,-305.0,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
6671,Junior Albini,115.0,Maurice Greene,-155.0,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
6678,Roosevelt Roberts,-215.0,Vinc Pichel,165.0,UFC on ESPN 3: Ngannou vs. Dos Santos,Jun 29th 2019
6681,Andrei Arlovski,225.0,Martin Buday,-278.0,UFC,Jun 29th 2024
6682,Anthony Smith,360.0,Carlos Ulberg,-500.0,UFC,Jun 29th 2024
6683,Carlos Hernandez,285.0,Rei Tsuruya,-400.0,UFC,Jun 29th 2024
6685,Conor McGregor,-120.0,Michael Chandler,100.0,UFC,Jun 29th 2024
6686,Gillian Robertson,-278.0,Michelle Waterson-Gomez,225.0,UFC,Jun 29th 2024
6690,Ricky Simon,-175.0,Vinicius Oliveira,145.0,UFC,Jun 29th 2024
6691,Alex Morono,-278.0,Niko Price,225.0,UFC,Jun 2nd 2024
6692,Alexandr Romanov,230.0,Jailton Almeida,-285.0,UFC,Jun 2nd 2024
6693,Cesar Almeida,120.0,Roman Kopylov,-163.0,UFC,Jun 2nd 2024
6694,Dustin Poirier,280.0,Islam Makhachev,-400.0,UFC,Jun 2nd 2024
6695,Grant Dawson,-250.0,Joe Solecki,205.0,UFC,Jun 2nd 2024
6698,Jake Matthews,-162.0,Phil Rowe,136.0,UFC,Jun 2nd 2024
6700,Kevin Holland,-200.0,Michal Oleksiejczuk,165.0,UFC,Jun 2nd 2024
6702,Paulo Costa,154.0,Sean Strickland,-185.0,UFC,Jun 2nd 2024
6704,Randy Brown,-163.0,Elizeu Zaleski Dos Santos,120.0,UFC,Jun 2nd 2024
6707,Alex Pereira,-135.0,Jiri Prochazka,114.0,UFC 303,Jun 30th 2024
6708,Anthony Smith,142.0,Roman Dolidze,-170.0,UFC 303,Jun 30th 2024
6709,Brian Ortega,-125.0,Diego Lopes,105.0,UFC 303,Jun 30th 2024
6710,Charles Jourdain,-198.0,Jean Silva,164.0,UFC 303,Jun 30th 2024
6711,Cub Swanson,130.0,Andre Fili,-155.0,UFC 303,Jun 30th 2024
6712,Dan Ige,175.0,Diego Lopes,-250.0,UFC 303,Jun 30th 2024
6715,Ian Machado Garry,-105.0,Michael Page,-115.0,UFC 303,Jun 30th 2024
6718,Joe Pyfer,-162.0,Marc-Andre Barriault,136.0,UFC 303,Jun 30th 2024
6719,Macy Chiasson,195.0,Mayra Bueno Silva,-238.0,UFC 303,Jun 30th 2024
6721,Payton Talbott,-298.0,Yanis Ghemmouri,240.0,UFC 303,Jun 30th 2024
6724,Antonio Carlos Junior,-215.0,Eric Spicely,165.0,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
6725,Brian Kelleher,175.0,Iuri Alcantara,-245.0,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
6727,Erick Silva,-150.0,Yancy Medeiros,110.0,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
6729,Jamie Moyle,-110.0,Viviane Pereira,-130.0,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
6730,Jim Wallhead,125.0,Luan Chagas,-165.0,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
6731,Johnny Eduardo,110.0,Matthew Lopez,-150.0,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
6732,Jose Aldo,-130.0,Max Holloway,100.0,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
6733,Karolina Kowalkiewicz,260.0,Claudia Gadelha,-380.0,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
6735,Marco Beltran,135.0,Deiveson Alcantra Figueiredo,-175.0,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
6736,Marlon Moraes,-210.0,Raphael Assuncao,160.0,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
6739,Nate Marquardt,145.0,Vitor Belfort,-185.0,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
6740,Oluwale Bamgbose,165.0,Paulo Costa,-215.0,UFC 212: Aldo vs. Holloway,Jun 3rd 2017
6745,Abubakar Nurmagomedov,-110.0,Elizeu Zaleski,-110.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6746,Alex Caceres,-190.0,Daniel Pineda,165.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6747,Amir Albazi,175.0,Kai Kara-France,-205.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6748,Andrei Arlovski,105.0,Don'tale Mayes,-125.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6750,Daniel Santos,155.0,Johnny Munoz,-180.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6751,Elise Reed,150.0,Jinh Yu Frey,-175.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6752,Guram Kutateladze,-225.0,Jamie Mullarkey,185.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6753,Jamie Mullarkey,-590.0,Muhammadjon Naimov,390.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6754,Jesse Butler,194.0,Jim Miller,-245.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6755,Jim Miller,250.0,Ludovit Klein,-300.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6757,John Castaneda,-240.0,Mateus Mendonca,205.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6758,John Castaneda,-138.0,Muin Gafurov,110.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6760,Karine Silva,-110.0,Ketlen Souza,-110.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6763,Maxim Grishin,-115.0,Philipe Lins,-105.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
6764,Victor Altamirano,170.0,Timothy Elliott,-200.0,UFC on ESPN: Hermansson vs. Allen,Jun 3rd 2023
