Event,Date,Location,W/L,Fighter 1,Fighter 2,Kd,Str,Td,Sub,Weight class,Method,Round,Time
UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",,Travis Browne,Matt Mitrione,0,51,2,0,Heavyweight,KO/TKO,3,4:09
UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",,Francisco Trinaldo,Ross Pearson,0,51,1,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",,Patrick Cote,Ben Saunders,1,42,0,1,Welterweight,KO/TKO,2,1:14
UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",,Ed Herman,Tim Boetsch,1,47,0,0,Light Heavyweight,KO/TKO,2,1:39
UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",,Chris Wade,Mehdi Baghdad,0,5,2,1,Lightweight,SUB,1,4:30
UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",,Luke Sanders,Maximo Blanco,1,26,0,1,Featherweight,SUB,1,3:38
UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",,Paul Felder,Daron Cruickshank,0,46,2,3,Lightweight,SUB,3,3:56
UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",,Ilir Latifi,Sean O'Connell,1,2,0,0,Light Heavyweight,KO/TKO,1,0:30
UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",,Charles Rosa,Kyle Bochniak,0,92,1,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",,Rob Font,Joey Gomez,1,52,1,0,Bantamweight,KO/TKO,2,4:13
UFC Fight Night: Dillashaw vs Cruz,"January 17, 2016","Boston, Massachusetts, USA",,Francimar Barroso,Elvis Mutapcic,0,57,1,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",,Donald Cerrone,Alex Oliveira,0,4,1,1,Welterweight,SUB,1,2:33
UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",,Derek Brunson,Roan Carneiro,0,23,0,0,Middleweight,KO/TKO,1,2:38
UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",,Cody Garbrandt,Augusto Mendes,1,11,0,0,Catch Weight,KO/TKO,1,4:18
UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",,Dennis Bermudez,Tatsuya Kawajiri,0,61,4,1,Featherweight,U-DEC,3,5:00
UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",,Chris Camozzi,Joe Riggs,1,11,0,0,Middleweight,KO/TKO,1,0:26
UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",,James Krause,Shane Campbell,0,47,2,2,Lightweight,U-DEC,3,5:00
UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",,Sean Strickland,Alex Garcia,1,84,1,0,Welterweight,KO/TKO,3,4:25
UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",,Oluwale Bamgbose,Daniel Sarafian,1,8,0,0,Middleweight,KO/TKO,1,1:00
UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",,Anthony Smith,Leonardo Guimaraes,0,57,2,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",,Nathan Coy,Jonavin Webb,0,37,3,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",,Ashlee Evans-Smith,Marion Reneau,0,55,1,0,Women's Bantamweight,S-DEC,3,5:00
UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",,Lauren Murphy,Kelly Faszholz,0,95,1,0,Women's Bantamweight,KO/TKO,3,4:55
UFC Fight Night: Cowboy vs Cowboy,"February 21, 2016","Pittsburgh, Pennsylvania, USA",,Shamil Abdurakhimov,Anthony Hamilton,0,62,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Hendricks vs Thompson,"February 06, 2016","Las Vegas, Nevada, USA",,Stephen Thompson,Johny Hendricks,1,24,0,0,Welterweight,KO/TKO,1,3:31
UFC Fight Night: Hendricks vs Thompson,"February 06, 2016","Las Vegas, Nevada, USA",,Roy Nelson,Jared Rosholt,0,42,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Hendricks vs Thompson,"February 06, 2016","Las Vegas, Nevada, USA",,Ovince Saint Preux,Rafael Cavalcante,0,51,1,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Hendricks vs Thompson,"February 06, 2016","Las Vegas, Nevada, USA",,Joseph Benavidez,Zach Makovsky,0,66,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Hendricks vs Thompson,"February 06, 2016","Las Vegas, Nevada, USA",,Misha Cirkunov,Alex Nicholson,0,32,3,1,Light Heavyweight,SUB,2,1:28
UFC Fight Night: Hendricks vs Thompson,"February 06, 2016","Las Vegas, Nevada, USA",,Mike Pyle,Sean Spencer,0,75,1,0,Welterweight,KO/TKO,3,4:25
UFC Fight Night: Hendricks vs Thompson,"February 06, 2016","Las Vegas, Nevada, USA",,Joshua Burkman,KJ Noons,0,57,3,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Hendricks vs Thompson,"February 06, 2016","Las Vegas, Nevada, USA",,Derrick Lewis,Damian Grabowski,0,14,1,0,Heavyweight,KO/TKO,1,2:17
UFC Fight Night: Hendricks vs Thompson,"February 06, 2016","Las Vegas, Nevada, USA",,Justin Scoggins,Ray Borg,0,57,4,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Hendricks vs Thompson,"February 06, 2016","Las Vegas, Nevada, USA",,Diego Rivas,Noad Lahat,1,5,1,0,Featherweight,KO/TKO,2,0:23
UFC Fight Night: Hendricks vs Thompson,"February 06, 2016","Las Vegas, Nevada, USA",,Mickey Gall,Mike Jackson,1,2,0,1,Welterweight,SUB,1,0:45
UFC Fight Night: Hendricks vs Thompson,"February 06, 2016","Las Vegas, Nevada, USA",,Alex White,Artem Lobov,0,78,3,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",,Michael Bisping,Anderson Silva,1,108,0,0,Middleweight,U-DEC,5,5:00
UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",,Gegard Mousasi,Thales Leites,0,81,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",,Tom Breese,Keita Nakamura,0,32,0,1,Welterweight,U-DEC,3,5:00
UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",,Brad Pickett,Francisco Rivera,0,39,3,0,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",,Makwan Amirkhani,Mike Wilkinson,0,32,4,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",,Davey Grant,Marlon Vera,0,72,1,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",,Scott Askham,Chris Dempsey,1,7,1,0,Middleweight,KO/TKO,1,4:45
UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",,Arnold Allen,Yaotzin Meza,1,31,4,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",,Krzysztof Jotko,Brad Scott,0,59,2,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",,Rustam Khabilov,Norman Parke,0,33,6,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",,Daniel Omielanczuk,Jarjis Danho,0,77,0,0,Heavyweight,M-DEC,3,1:31
UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",,Teemu Packalen,Thibault Gouti,1,6,0,1,Lightweight,SUB,1,0:24
UFC Fight Night: Silva vs Bisping,"February 27, 2016","London, England, United Kingdom",,David Teymur,Martin Svensson,1,38,1,0,Lightweight,KO/TKO,2,1:26
UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",,Mark Hunt,Frank Mir,1,8,0,0,Heavyweight,KO/TKO,1,3:01
UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",,Neil Magny,Hector Lombard,0,148,1,2,Welterweight,KO/TKO,3,0:46
UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",,Jake Matthews,Johnny Case,0,36,0,2,Lightweight,SUB,3,4:45
UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",,Daniel Kelly,Antonio Carlos Junior,0,37,0,0,Middleweight,KO/TKO,3,1:36
UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",,Steve Bosse,James Te Huna,1,5,0,0,Light Heavyweight,KO/TKO,1,0:52
UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",,Bec Rawlings,Seo Hee Ham,0,77,1,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",,Alan Jouban,Brendan O'Reilly,1,32,0,0,Welterweight,KO/TKO,1,2:15
UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",,Dan Hooker,Mark Eddiva,0,5,0,1,Featherweight,SUB,1,1:24
UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",,Leslie Smith,Rin Nakai,0,62,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",,Viscardi Andrade,Richard Walsh,0,38,5,1,Welterweight,U-DEC,3,5:00
UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",,Ross Pearson,Chad Laprise,0,52,0,0,Lightweight,S-DEC,3,5:00
UFC Fight Night: Hunt vs Mir,"March 19, 2016","Brisbane, Queensland, Australia",,Alan Patrick,Damien Brown,0,25,5,1,Lightweight,U-DEC,3,5:00
UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",,Alistair Overeem,Andrei Arlovski,1,23,1,0,Heavyweight,KO/TKO,2,1:12
UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",,Stefan Struve,Antonio Silva,1,13,0,0,Heavyweight,KO/TKO,1,0:16
UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",,Gunnar Nelson,Albert Tumenov,0,29,2,1,Welterweight,SUB,2,3:15
UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",,Germaine de Randamie,Anna Elmose,1,18,0,0,Women's Bantamweight,KO/TKO,1,3:46
UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",,Nikita Krylov,Francimar Barroso,0,58,0,1,Light Heavyweight,SUB,2,3:11
UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",,Karolina Kowalkiewicz,Heather Clark,0,119,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",,Rustam Khabilov,Chris Wade,0,50,6,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",,Magnus Cedenblad,Garreth McLellan,1,21,0,0,Middleweight,KO/TKO,2,0:47
UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",,Josh Emmett,Jon Tuck,0,54,0,0,Lightweight,S-DEC,3,5:00
UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",,Reza Madadi,Yan Cabral,0,27,1,0,Lightweight,KO/TKO,3,1:56
UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",,Kyoji Horiguchi,Neil Seery,2,72,6,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",,Leon Edwards,Dominic Waters,0,24,2,1,Welterweight,U-DEC,3,5:00
UFC Fight Night: Overeem vs Arlovski,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",,Yuta Sasaki,Willie Gates,0,7,4,1,Flyweight,SUB,2,3:30
UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",,Nate Diaz,Conor McGregor,0,77,1,2,Welterweight,SUB,2,4:12
UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",,Miesha Tate,Holly Holm,0,40,2,2,Women's Bantamweight,SUB,5,3:30
UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",,Ilir Latifi,Gian Villante,0,30,3,0,Light Heavyweight,U-DEC,3,5:00
UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",,Corey Anderson,Tom Lawlor,0,55,1,0,Light Heavyweight,U-DEC,3,5:00
UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",,Amanda Nunes,Valentina Shevchenko,0,39,2,2,Women's Bantamweight,U-DEC,3,5:00
UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",,Siyar Bahadurzada,Brandon Thatch,0,84,3,1,Welterweight,SUB,3,4:11
UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",,Jon Jones,Ovince Saint Preux,0,105,3,0,Light Heavyweight,U-DEC,5,5:00
UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",,Demetrious Johnson,Henry Cejudo,1,21,0,0,Flyweight,KO/TKO,1,2:49
UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",,Edson Barboza,Anthony Pettis,0,73,0,0,Lightweight,U-DEC,3,5:00
UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",,Robert Whittaker,Rafael Natal,0,89,0,0,Middleweight,U-DEC,3,5:00
UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",,Yair Rodriguez,Andre Fili,1,25,2,0,Featherweight,KO/TKO,2,2:15
UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",,Sergio Pettis,Chris Kelades,0,61,2,0,Flyweight,U-DEC,3,5:00
UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",,Nordine Taleb,Erick Silva,1,26,1,0,Welterweight,KO/TKO,2,1:34
UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",,Vitor Miranda,Marcelo Guimaraes,0,46,0,0,Middleweight,KO/TKO,2,1:09
UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",,Darren Elkins,Chas Skelly,0,104,7,0,Featherweight,U-DEC,3,5:00
UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",,Diego Sanchez,Jim Miller,0,48,2,0,Lightweight,U-DEC,3,5:00
UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",,Jason Saggo,Justin Salas,0,20,0,0,Lightweight,KO/TKO,1,4:31
UFC 196: McGregor vs Diaz,"March 05, 2016","Las Vegas, Nevada, USA",,Teruto Ishihara,Julian Erosa,1,27,0,0,Featherweight,KO/TKO,2,0:34
UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",,Danny Roberts,Dominique Steele,0,60,0,0,Welterweight,U-DEC,3,5:00
UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",,Carla Esparza,Juliana Lima,0,28,5,0,Women's Strawweight,U-DEC,3,5:00
UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",,James Vick,Glaico Franca Moreira,0,94,0,0,Lightweight,U-DEC,3,5:00
UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",,Walt Harris,Cody East,1,31,0,0,Heavyweight,KO/TKO,1,4:18
UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",,Marcos Rogerio de Lima,Clint Hester,1,29,0,1,Light Heavyweight,SUB,1,4:35
UFC 197: Jones vs Saint Preux,"April 23, 2016","Las Vegas, Nevada, USA",,Kevin Lee,Efrain Escudero,0,64,1,1,Lightweight,U-DEC,3,5:00
UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",,Stipe Miocic,Fabricio Werdum,1,20,0,0,Heavyweight,KO/TKO,1,2:47
UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",,Jacare Souza,Vitor Belfort,0,39,1,0,Middleweight,KO/TKO,1,4:38
UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",,Cristiane Justino,Leslie Smith,1,26,0,0,Catch Weight,KO/TKO,1,1:21
UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",,Mauricio Rua,Corey Anderson,2,48,0,0,Light Heavyweight,S-DEC,3,5:00
UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",,Bryan Barberena,Warlley Alves,0,120,0,0,Welterweight,U-DEC,3,5:00
UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",,Demian Maia,Matt Brown,0,17,3,2,Welterweight,SUB,3,4:31
UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",,Thiago Santos,Nate Marquardt,2,16,0,0,Middleweight,KO/TKO,1,3:39
UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",,Francisco Trinaldo,Yancy Medeiros,0,117,2,0,Lightweight,U-DEC,3,5:00
UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",,John Lineker,Rob Font,0,80,1,0,Bantamweight,U-DEC,3,5:00
UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",,Rogerio Nogueira,Patrick Cummins,1,30,0,0,Light Heavyweight,KO/TKO,1,4:52
UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",,Sergio Moraes,Luan Chagas,0,28,0,1,Welterweight,S-DEC,3,5:00
UFC 198: Werdum vs Miocic,"May 14, 2016","Curitiba, Parana, Brazil",,Renato Moicano,Zubaira Tukhugov,0,44,0,0,Featherweight,S-DEC,3,5:00
UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",,Cody Garbrandt,Thomas Almeida,1,21,0,0,Bantamweight,KO/TKO,1,2:53
UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",,Jeremy Stephens,Renan Barao,0,55,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",,Rick Story,Tarec Saffiedine,0,58,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",,Chris Camozzi,Vitor Miranda,0,43,1,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",,Lorenz Larkin,Jorge Masvidal,0,44,1,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",,Paul Felder,Joshua Burkman,0,41,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",,Sara McMann,Jessica Eye,0,22,2,1,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",,Abel Trujillo,Jordan Rinaldi,0,35,3,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",,Jake Collier,Alberto Uda,1,27,1,0,Middleweight,KO/TKO,2,1:06
UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",,Erik Koch,Shane Campbell,0,14,2,1,Lightweight,SUB,2,3:02
UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",,Bryan Caraway,Aljamain Sterling,0,9,3,0,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Almeida vs Garbrandt,"May 29, 2016","Las Vegas, Nevada, USA",,Adam Milstead,Chris de la Rocha,0,58,0,0,Heavyweight,KO/TKO,2,4:01
UFC Fight Night: MacDonald vs Thompson,"June 18, 2016","Ottawa, Ontario, Canada",,Stephen Thompson,Rory MacDonald,0,110,0,0,Welterweight,U-DEC,5,5:00
UFC Fight Night: MacDonald vs Thompson,"June 18, 2016","Ottawa, Ontario, Canada",,Donald Cerrone,Patrick Cote,3,73,2,1,Welterweight,KO/TKO,3,2:35
UFC Fight Night: MacDonald vs Thompson,"June 18, 2016","Ottawa, Ontario, Canada",,Steve Bosse,Sean O'Connell,0,93,1,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: MacDonald vs Thompson,"June 18, 2016","Ottawa, Ontario, Canada",,Olivier Aubin-Mercier,Thibault Gouti,0,44,3,1,Lightweight,SUB,3,2:28
UFC Fight Night: MacDonald vs Thompson,"June 18, 2016","Ottawa, Ontario, Canada",,Joanne Wood,Valerie Letourneau,2,115,3,0,Women's Flyweight,KO/TKO,3,2:44
UFC Fight Night: MacDonald vs Thompson,"June 18, 2016","Ottawa, Ontario, Canada",,Jason Saggo,Leandro Silva,0,48,1,0,Lightweight,S-DEC,3,5:00
UFC Fight Night: MacDonald vs Thompson,"June 18, 2016","Ottawa, Ontario, Canada",,Misha Cirkunov,Ion Cutelaba,0,44,1,1,Light Heavyweight,SUB,3,1:22
UFC Fight Night: MacDonald vs Thompson,"June 18, 2016","Ottawa, Ontario, Canada",,Krzysztof Jotko,Tamdan McCrory,1,4,0,0,Middleweight,KO/TKO,1,0:59
UFC Fight Night: MacDonald vs Thompson,"June 18, 2016","Ottawa, Ontario, Canada",,Joe Soto,Chris Beal,0,47,1,2,Bantamweight,SUB,3,3:39
UFC Fight Night: MacDonald vs Thompson,"June 18, 2016","Ottawa, Ontario, Canada",,Elias Theodorou,Sam Alvey,0,37,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: MacDonald vs Thompson,"June 18, 2016","Ottawa, Ontario, Canada",,Randa Markos,Jocelyn Jones-Lybarger,0,86,1,1,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: MacDonald vs Thompson,"June 18, 2016","Ottawa, Ontario, Canada",,Colby Covington,Jonathan Meunier,1,19,5,1,Welterweight,SUB,3,0:54
UFC Fight Night: MacDonald vs Thompson,"June 18, 2016","Ottawa, Ontario, Canada",,Ali Bagautinov,Geane Herrera,0,90,5,0,Flyweight,U-DEC,3,5:00
UFC 199: Rockhold vs. Bisping 2,"June 04, 2016","Los Angeles, California, USA",,Michael Bisping,Luke Rockhold,2,21,0,0,Middleweight,KO/TKO,1,3:36
UFC 199: Rockhold vs. Bisping 2,"June 04, 2016","Los Angeles, California, USA",,Dominick Cruz,Urijah Faber,1,87,3,0,Bantamweight,U-DEC,5,5:00
UFC 199: Rockhold vs. Bisping 2,"June 04, 2016","Los Angeles, California, USA",,Max Holloway,Ricardo Lamas,0,103,0,2,Featherweight,U-DEC,3,5:00
UFC 199: Rockhold vs. Bisping 2,"June 04, 2016","Los Angeles, California, USA",,Dan Henderson,Hector Lombard,1,13,0,0,Middleweight,KO/TKO,2,1:27
UFC 199: Rockhold vs. Bisping 2,"June 04, 2016","Los Angeles, California, USA",,Dustin Poirier,Bobby Green,2,36,0,0,Lightweight,KO/TKO,1,2:53
UFC 199: Rockhold vs. Bisping 2,"June 04, 2016","Los Angeles, California, USA",,Brian Ortega,Clay Guida,1,62,0,0,Featherweight,KO/TKO,3,4:40
UFC 199: Rockhold vs. Bisping 2,"June 04, 2016","Los Angeles, California, USA",,Beneil Dariush,James Vick,2,46,0,0,Lightweight,KO/TKO,1,4:16
UFC 199: Rockhold vs. Bisping 2,"June 04, 2016","Los Angeles, California, USA",,Jessica Andrade,Jessica Penne,0,117,0,0,Women's Strawweight,KO/TKO,2,2:56
UFC 199: Rockhold vs. Bisping 2,"June 04, 2016","Los Angeles, California, USA",,Alex Caceres,Cole Miller,1,97,5,0,Featherweight,U-DEC,3,5:00
UFC 199: Rockhold vs. Bisping 2,"June 04, 2016","Los Angeles, California, USA",,Sean Strickland,Tom Breese,0,73,0,0,Welterweight,S-DEC,3,5:00
UFC 199: Rockhold vs. Bisping 2,"June 04, 2016","Los Angeles, California, USA",,Henrique da Silva,Jonathan Wilson,0,81,0,0,Light Heavyweight,KO/TKO,2,4:11
UFC 199: Rockhold vs. Bisping 2,"June 04, 2016","Los Angeles, California, USA",,Kevin Casey,Elvis Mutapcic,0,59,2,0,Middleweight,S-DEC,3,5:00
UFC 199: Rockhold vs. Bisping 2,"June 04, 2016","Los Angeles, California, USA",,Marco Polo Reyes,Dong Hyun Ma,2,135,0,0,Lightweight,KO/TKO,3,1:52
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"July 08, 2016","Las Vegas, Nevada, USA",,Joanna Jedrzejczyk,Claudia Gadelha,0,176,1,0,Women's Strawweight,U-DEC,5,5:00
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"July 08, 2016","Las Vegas, Nevada, USA",,Andrew Sanchez,Khalil Rountree Jr.,0,31,6,0,Light Heavyweight,U-DEC,3,5:00
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"July 08, 2016","Las Vegas, Nevada, USA",,Tatiana Suarez,Amanda Cooper,0,16,3,1,Women's Strawweight,SUB,1,3:43
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,"July 08, 2016","Las Vegas, Nevada, USA",,Will Brooks,Ross Pearson,0,80,1,0,Lightweight,U-DEC,3,5:00
