,Fighter,Fighter Odds,Opponent,Opponent Odds,Event,Date
234,Liz Carmouche,125.0,Miesha Tate,-165.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
235,Seth Baczynski,250.0,Thiago Alves,-350.0,UFC on FOX 11: Werdum vs. Browne,Apr 19th 2014
236,Aaron Simpson,-175.0,Tim McKenzie,145.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
237,Brock Larson,-505.0,Jesse Sanders,365.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
238,Carlos Condit,-195.0,Martin Kampmann,155.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
239,Carmelo Marrero,325.0,Ryan Bader,-435.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
240,Cole Miller,-110.0,Junie Browning,-120.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
241,Gleison Tibau,-165.0,Jeremy Stephens,135.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
242,Joe Vedepo,210.0,Rob Kimmons,-270.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
243,Jorge Rivera,-140.0,Nissen Osterneck,110.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
244,Matt Horwich,240.0,Ricardo Almeida,-300.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
245,Nick Catone,100.0,Tim Credeur,-130.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
246,Rafael Dos Anjos,250.0,Tyson Griffin,-325.0,UFC Fight Night 18: Condit vs Kampmann,Apr 1st 2009
247,John Cofer,130.0,Vinc Pichel,-160.0,UFC: The Ultimate Fighter 15 Episode 7,Apr 20th 2012
248,Anthony Njokuani,-210.0,Roger Bowling,160.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
249,Benson Henderson,-280.0,Gilbert Melendez,200.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
250,Chad Mendes,-445.0,Darren Elkins,315.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
251,Clifford Starks,-125.0,Yoel Romero,-115.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
252,Daniel Cormier,-350.0,Frank Mir,250.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
253,Darren Uyenoyama,335.0,Joseph Benavidez,-505.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
254,Francis Carmont,-125.0,Lorenz Larkin,-115.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
255,Hugo Viana,215.0,TJ Dillashaw,-295.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
256,Jordan Mein,-270.0,Matt Brown,190.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
257,Jorge Masvidal,-165.0,Tim Means,125.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
258,Josh Thomson,120.0,Nate Diaz,-160.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
259,Myles Jury,-230.0,Ramsey Nijem,170.0,UFC on FOX 7: Henderson vs. Melendez,Apr 20th 2013
260,Aleksei Oleinik,175.0,Alistair Overeem,-245.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
261,Alen Amedovski,-110.0,Krzysztof Jotko,-130.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
262,Alexander Yakovlev,-130.0,Alex da Silva,-110.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
263,Antonina Shevchenko,-385.0,Roxanne Modafferi,265.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
264,Arman Tsarukyan,325.0,Islam Makhachev,-475.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
265,Gadzhimurad Antigulov,130.0,Michal Oleksiejczuk,-170.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
266,Keita Nakamura,-110.0,Sultan Aliev,-130.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
267,Magomed Mustafaev,-180.0,Rafael Fiziev,140.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
268,Marcelo Golm,220.0,Sergei Pavlovich,-300.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
269,Marcin Tybura,-185.0,Shamil Abdurakhimov,145.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
270,Movsar Evloev,-305.0,Seung Woo Choi,225.0,UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019
271,Anthony Njokuani,-135.0,John Makdessi,-105.0,UFC 145: Jones vs. Evans,Apr 21st 2012
272,Ben Rothwell,250.0,Brendan Schaub,-350.0,UFC 145: Jones vs. Evans,Apr 21st 2012
273,Chad Griggs,145.0,Travis Browne,-185.0,UFC 145: Jones vs. Evans,Apr 21st 2012
274,Che Mills,260.0,Rory Macdonald,-380.0,UFC 145: Jones vs. Evans,Apr 21st 2012
275,Eddie Yagin,250.0,Mark Hominick,-350.0,UFC 145: Jones vs. Evans,Apr 21st 2012
276,Efrain Escudero,120.0,Mac Danzig,-160.0,UFC 145: Jones vs. Evans,Apr 21st 2012
277,John Alessio,155.0,Mark Bocek,-195.0,UFC 145: Jones vs. Evans,Apr 21st 2012
278,Jon Jones,-500.0,Rashad Evans,400.0,UFC 145: Jones vs. Evans,Apr 21st 2012
279,Keith Wisniewski,180.0,Chris Clements,-260.0,UFC 145: Jones vs. Evans,Apr 21st 2012
280,Marcus Brimage,220.0,Maximo Blanco,-280.0,UFC 145: Jones vs. Evans,Apr 21st 2012
281,Matt Brown,200.0,Stephen Thompson,-280.0,UFC 145: Jones vs. Evans,Apr 21st 2012
282,Michael McDonald,120.0,Miguel Torres,-150.0,UFC 145: Jones vs. Evans,Apr 21st 2012
283,Alex Garcia,155.0,Ryan Laflare,-195.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
284,Aljamain Sterling,110.0,Brett Johns,-150.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
285,Chase Sherman,165.0,Justin Willis,-215.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
286,Cub Swanson,170.0,Frankie Edgar,-230.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
287,Dan Hooker,-270.0,Jim Miller,190.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
288,David Branch,145.0,Thiago Santos,-185.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
289,Edson Barboza,-135.0,Kevin Lee,-105.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
290,Keita Nakamura,135.0,Tony Martin,-175.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
291,Luan Chagas,140.0,Siyar Bahadurzada,-180.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
292,Merab Dvalishvili,175.0,Ricky Simon,-245.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
293,Patrick Cummins,-175.0,Corey Anderson,145.0,UFC Fight Night 128: Barboza vs. Lee,Apr 21st 2018
294,Al Iaquinta,-350.0,Diego Sanchez,250.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
295,Alexis Davis,-215.0,Cindy Dandois,165.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
296,Artem Lobov,365.0,Cub Swanson,-555.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
297,Brandon Moreno,-120.0,Dustin Ortiz,-120.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
298,Bryan Barberena,-260.0,Joe Proctor,180.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
299,Danielle Taylor,170.0,Jessica Penne,-230.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
300,Eddie Wineland,200.0,John Dodson,-280.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
301,Hector Sandoval,-135.0,Matt Schnell,-105.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
302,Jake Ellenberger,145.0,Mike Perry,-185.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
303,Joe Lauzon,-125.0,Stevie Ray,-115.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
304,Marcos Rogerio de Lima,190.0,Ovince St Preux,-270.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
305,Michael McBride,200.0,Scott Holtzman,-280.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
306,Sam Alvey,-115.0,Thales Leites,-125.0,UFC Fight Night 108: Swanson vs. Lobov,Apr 22nd 2017
307,Brad Tavares,-130.0,Bruno Silva,110.0,UFC Fight Night 223,Apr 22nd 2023
308,Brady Hiestand,150.0,Danaa Batgerel,-175.0,UFC Fight Night 223,Apr 22nd 2023
309,Brogan Walker,250.0,Iasmin Lucindo,-300.0,UFC Fight Night 223,Apr 22nd 2023
310,Carlos Candelario,220.0,Rafael Estevam,-275.0,UFC Fight Night 223,Apr 22nd 2023
311,Christos Giagos,190.0,Ricky Glenn,-225.0,UFC Fight Night 223,Apr 22nd 2023
312,Curtis Blaydes,-200.0,Sergei Pavlovich,170.0,UFC Fight Night 223,Apr 22nd 2023
313,Francis Marshall,-400.0,William Gomis,330.0,UFC Fight Night 223,Apr 22nd 2023
314,Iasmin Lucindo,-275.0,Brogan Walker,225.0,UFC Fight Night 223,Apr 22nd 2023
315,Jared Gordon,190.0,Bobby Green,-225.0,UFC Fight Night 223,Apr 22nd 2023
316,Jeremiah Wells,-140.0,Matthew Semelsberger,120.0,UFC Fight Night 223,Apr 22nd 2023
317,Junior Tafa,100.0,Mohammed Usman,-120.0,UFC Fight Night 223,Apr 22nd 2023
318,Karine Silva,-160.0,Priscila Cachoeira,135.0,UFC Fight Night 223,Apr 22nd 2023
319,Karol Rosa,-225.0,Norma Dumont,190.0,UFC Fight Night 223,Apr 22nd 2023
320,Montel Jackson,-500.0,Rani Yahya,385.0,UFC Fight Night 223,Apr 22nd 2023
321,Anthony Pettis,-180.0,Edson Barboza,140.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
322,Carla Esparza,-305.0,Juliana Lima,225.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
323,Chris Kelades,180.0,Sergio Pettis,-260.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
324,Clint Hester,100.0,Marcos Rogerio de Lima,-140.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
325,Danny Roberts,-315.0,Dominique Steele,235.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
326,Demetrious Johnson,-405.0,Henry Cejudo,285.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
327,Efrain Escudero,280.0,Kevin Lee,-400.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
328,James Vick,-260.0,Glaico Franca,180.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
329,Jon Jones,-675.0,Ovince St Preux,450.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
330,Rafael Natal,250.0,Robert Whittaker,-350.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
331,Walt Harris,160.0,Cody East,-210.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
332,Yair Rodriguez,-155.0,Andre Fili,115.0,UFC 197: Jones vs. Saint Preux,Apr 23rd 2016
333,Alexandr Romanov,-1430.0,Chase Sherman,700.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
334,Amanda Lemos,170.0,Jessica Andrade,-200.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
335,Cameron Else,140.0,Aori Qileng,-160.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
336,Cameron Else,190.0,Qileng Aori,-225.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
337,Charles Jourdain,-120.0,Lando Vannata,100.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
338,Claudio Puelles,-175.0,Clay Guida,150.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
339,Dean Barry,-700.0,Mike Jackson,525.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
340,Dwight Grant,165.0,Sergey Khandozhko,-190.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
341,Evan Elder,-110.0,Preston Parsons,-110.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
342,Jordan Wright,-140.0,Marc-Andre Barriault,110.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
343,Louis Cosce,-175.0,Preston Parsons,145.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
344,Manel Kape,-150.0,Su Mudaerji,125.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
345,Marcin Prachnio,-150.0,Philipe Lins,130.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
346,Maycee Barber,-155.0,Montana de La Rosa,135.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
347,Tanner Boser,360.0,Alexander Romanov,-500.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
348,Tyson Pedro,-450.0,Isaac Villanueva,350.0,UFC Fight Night: Lemos vs. Andrade,Apr 23rd 2022
349,Alex Oliveira,125.0,Randy Brown,-145.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
350,Anthony Smith,135.0,Jimmy Crute,-155.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
351,Brendan Allen,-205.0,Karl Roberson,175.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
352,Chris Weidman,115.0,Uriah Hall,-135.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
353,Dwight Grant,-300.0,Stefan Sekulic,250.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
354,Jessica Andrade,275.0,Valentina Shevchenko,-335.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
355,Jorge Masvidal,250.0,Kamaru Usman,-300.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
356,Kevin Natividad,130.0,Danaa Batgerel,-150.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
357,Pat Sabatini,105.0,Tristan Connelly,-125.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
358,Rose Namajunas,170.0,Weili Zhang,-200.0,UFC 261: Usman vs. Masvidal 2,Apr 24th 2021
359,Alexandr Romanov,-2300.0,Chase Sherman,1100.0,UFC Vegas 53,Apr 24th 2022
360,Alexis Davis,175.0,Sarah Kaufman,-245.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
361,Bryan Barberena,250.0,Chad Laprise,-350.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
362,Chris Clements,165.0,Nordine Taleb,-215.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
363,David Michaud,260.0,Olivier Aubin-Mercier,-380.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
364,Demetrious Johnson,-505.0,Kyoji Horiguchi,335.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
365,Fabio Maldonado,235.0,Quinton Jackson,-315.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
366,Jessica Rakoczy,165.0,Valerie Letourneau,-215.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
367,Joe Riggs,150.0,Patrick Cote,-190.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
368,John Makdessi,-185.0,Shane Campbell,145.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
369,Michael Bisping,-185.0,CB Dollaway,145.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
370,Randa Markos,-300.0,Aisling Daly,220.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
371,Thomas Almeida,-505.0,Yves Jabouin,335.0,UFC 186: Johnson vs. Horiguchi,Apr 25th 2015
372,Anthony Johnson,150.0,Phil Davis,-190.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
373,Bethe Correia,-105.0,Jessamyn Duke,-135.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
374,Charlie Brenneman,180.0,Danny Castillo,-260.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
375,Glover Teixeira,425.0,Jon Jones,-600.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
376,Jim Miller,-190.0,Yancy Medeiros,150.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
377,Joseph Benavidez,-405.0,Timothy Elliott,285.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
378,Luke Rockhold,-600.0,Tim Boetsch,400.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
379,Max Holloway,100.0,Andre Fili,-140.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
380,Takanori Gomi,-185.0,Isaac Vallie-Flagg,145.0,UFC 172: Jones vs. Teixeira,Apr 26th 2014
381,Chris Saunders,300.0,Sam Sicilia,-360.0,UFC: The Ultimate Fighter 15 Episode 8,Apr 27th 2012
382,Alan Belcher,150.0,Michael Bisping,-190.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
383,Bryan Caraway,105.0,Johnny Bedford,-145.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
384,Chael Sonnen,575.0,Jon Jones,-750.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
385,Cheick Kongo,170.0,Roy Nelson,-230.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
386,Cody McKenzie,120.0,Leonard Garcia,-160.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
387,Gian Villante,135.0,Ovince St Preux,-175.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
388,Jim Miller,-305.0,Pat Healy,225.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
389,Kurt Holobaugh,-140.0,Steven Siler,100.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
390,Phil Davis,-300.0,Vinny Magalhaes,220.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
391,Rustam Khabilov,-310.0,Yancy Medeiros,230.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
392,Sara McMann,-600.0,Sheila Gaff,400.0,UFC 159: Jones vs. Sonnen,Apr 27th 2013
393,Alex Oliveira,-175.0,Mike Perry,135.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
394,Andrei Arlovski,-110.0,Augusto Sakai,-130.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
395,Angela Hill,-210.0,Jodie Esquibel,160.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
396,Ben Saunders,125.0,Takashi Sato,-165.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
397,Carla Esparza,-145.0,Virna Jandiroba,125.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
398,Cory Sandhagen,175.0,John Lineker,-245.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
399,Court McGee,-185.0,Dhiego Lima,145.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
400,Dmitrii Smoliakov,185.0,Greg Hardy,-265.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
401,Gilbert Burns,-270.0,Mike Davis,190.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
402,Glover Teixeira,-105.0,Ion Cutelaba,-135.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
403,Jack Hermansson,135.0,Ronaldo Souza,-175.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
404,Jason Gonzalez,115.0,Jim Miller,-155.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
405,Roosevelt Roberts,-245.0,Thomas Gifford,175.0,UFC on ESPN+ 8: Jacare vs. Hermansson,Apr 27th 2019
406,Austin Hubbard,110.0,Michal Figlak,-135.0,UFC,Apr 27th 2024
407,Caio Machado,154.0,Don'tale Mayes,-185.0,UFC,Apr 27th 2024
408,Chris Padilla,250.0,James Llontop,-333.0,UFC,Apr 27th 2024
409,David Onama,140.0,Jonathan Pearce,-170.0,UFC,Apr 27th 2024
410,Gabriel Benitez,200.0,Maheshate,-245.0,UFC,Apr 27th 2024
411,Ivana Petrovic,-455.0,Na Liang,350.0,UFC,Apr 27th 2024
412,Ketlen Souza,-325.0,Marnic Mann,260.0,UFC,Apr 27th 2024
413,Rani Yahya,440.0,Victor Henry,-600.0,UFC,Apr 27th 2024
414,Tim Means,190.0,Uros Medic,-230.0,UFC,Apr 27th 2024
415,Alex Perez,145.0,Matheus Nicolau,-175.0,UFC,Apr 28th 2024
416,Austen Lane,200.0,Jhonata Diniz,-245.0,UFC,Apr 28th 2024
417,Bogdan Guskov,136.0,Ryan Spann,-162.0,UFC,Apr 28th 2024
418,Karine Silva,110.0,Ariane Lipski,-130.0,UFC,Apr 28th 2024
419,Ange Loosa,-150.0,Josh Quinlan,125.0,UFC Fight Night 224,Apr 29th 2023
420,Brian Kelleher,-210.0,Journey Newson,170.0,UFC Fight Night 224,Apr 29th 2023
421,Caio Borralho,-245.0,Michar Oleksiejczuk,210.0,UFC Fight Night 224,Apr 29th 2023
422,Charles Johnson,-145.0,Cody Durden,125.0,UFC Fight Night 224,Apr 29th 2023
423,Cody Brundage,170.0,Rodolfo Vieira,-200.0,UFC Fight Night 224,Apr 29th 2023
424,Emily Ducote,-115.0,Polyana Viana,-105.0,UFC Fight Night 224,Apr 29th 2023
425,Fernando Padilla,275.0,Julian Erosa,-325.0,UFC Fight Night 224,Apr 29th 2023
426,Hailey Cowan,-205.0,Jamey-Lyn Horth,175.0,UFC Fight Night 224,Apr 29th 2023
427,Irina Alekseeva,175.0,Stephanie Egger,-205.0,UFC Fight Night 224,Apr 29th 2023
428,Jake Collier,100.0,Martin Buday,-120.0,UFC Fight Night 224,Apr 29th 2023
429,Josh Quinlan,-225.0,Trey Waters,190.0,UFC Fight Night 224,Apr 29th 2023
430,Journey Newson,-380.0,Marcus McGhee,315.0,UFC Fight Night 224,Apr 29th 2023
431,Ricky Simon,-140.0,Song Yadong,115.0,UFC Fight Night 224,Apr 29th 2023
432,Anthony Johnson,220.0,Tommy Speer,-280.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
433,Clay Guida,-800.0,Samy Schiavo,500.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
434,Din Thomas,-195.0,Josh Neer,160.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
435,Frankie Edgar,-190.0,Gray Maynard,158.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
436,George Sotiropoulos,-170.0,Roman Mitichyan,140.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
437,Houston Alexander,-270.0,James Irvin,210.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
438,Jeff Cox,500.0,Manny Gamburyan,-800.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
439,Joe Lauzon,155.0,Kenny Florian,-175.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
440,Karo Parisyan,-260.0,Thiago Alves,200.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
441,Kurt Pellegrino,140.0,Nate Diaz,-170.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
442,Marcus Aurelio,-800.0,Ryan Roberts,500.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
443,Tim Boetsch,170.0,Matt Hamill,-215.0,UFC Fight Night 13: Florian vs Lauzon,Apr 2nd 2008
444,Benson Henderson,-165.0,Mark Bocek,125.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
445,Charlie Valencia,105.0,Ivan Menjivar,-135.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
446,Claude Patrick,-170.0,Daniel Roberts,140.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
447,Jake Ellenberger,-320.0,Sean Pierson,240.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
448,Jake Shields,365.0,Georges St-Pierre,-505.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
449,Jason Brilz,-160.0,Vladimir Matyushenko,120.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
450,John Makdessi,-175.0,Kyle Watson,145.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
451,Jose Aldo,-450.0,Mark Hominick,330.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
452,Lyoto Machida,-325.0,Randy Couture,250.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
453,Pablo Garza,-180.0,Yves Jabouin,150.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
454,Ryan Jensen,-155.0,Jason Macdonald,125.0,UFC 129: St-Pierre vs. Shields,Apr 30th 2011
455,Alexandr Romanov,-2300.0,Chase Sherman,1100.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
456,Carlos Candelario,220.0,Tatsuro Taira,-260.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
457,Daniel Lacerda,-113.0,Francisco Figueiredo,-113.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
458,Darren Elkins,-150.0,Tristan Connelly,130.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
459,Gerald Meerschaert,-125.0,Krzysztof Jotko,105.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
460,Gina Mazany,-175.0,Shanna Young,150.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
461,Jake Collier,165.0,Andrei Arlovski,-190.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
462,Jared Gordon,155.0,Grant Dawson,-180.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
463,Joanderson Brito,215.0,Andre Fili,-255.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
464,Marlon Vera,150.0,Rob Font,-175.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
465,Mike Breeden,205.0,Natan Levy,-240.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
466,Yohan Lainesse,-185.0,Gabriel Green,160.0,UFC Fight Night: Font vs. Vera,Apr 30th 2022
467,Al Iaquinta,150.0,Jorge Masvidal,-190.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
468,Alexander Yakovlev,130.0,Gray Maynard,-170.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
469,Chad Mendes,-400.0,Ricardo Lamas,280.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
470,Clay Guida,-230.0,Robbie Peralta,170.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
471,Diego Ferreira,110.0,Dustin Poirier,-150.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
472,Julianna Pena,-305.0,Milana Dudieva,225.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
473,Justin Jones,-170.0,Ron Stallings,130.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
474,Lauren Murphy,115.0,Liz Carmouche,-155.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
475,Michael Chiesa,-350.0,Mitch Clarke,250.0,UFC Fight Night 63: Mendes vs. Lamas,Apr 4th 2015
