,Winner,Event,Date,Location,Fighter 1,Fighter 2,Weight class,Stance 1,Career W 1,Career L 1,W 1,L 1,Num Fights 1,W Perc 1,Sig Strikes Avg 1,Sig Str % 1,Sig Strikes Opp Avg 1,Sig Str % Opp 1,Strikes Avg 1,Str % 1,Strikes Opp Avg 1,Str % Opp 1,TD Avg 1,TD % 1,TD Opp Avg 1,TD % Opp 1,KD Avg 1,KD Opp Avg 1,DEC Avg 1,KO Avg 1,SUB Avg 1,DEC Opp Avg 1,KO Opp Avg 1,SUB Opp Avg 1,CTRL Avg 1,CTRL Opp Avg 1,Time Avg 1,Streak 1,Ht Diff 1,Reach Diff 1,Age 1,Career Fights 1,Career W Perc 1,W 2,L 2,Num Fights 2,W Perc 2,Sig Strikes Avg 2,Sig Str % 2,Sig Strikes Opp Avg 2,Sig Str % Opp 2,Strikes Avg 2,Str % 2,Strikes Opp Avg 2,Str % Opp 2,TD Avg 2,TD % 2,TD Opp Avg 2,TD % Opp 2,KD Avg 2,KD Opp Avg 2,DEC Avg 2,KO Avg 2,SUB Avg 2,DEC Opp Avg 2,KO Opp Avg 2,SUB Opp Avg 2,CTRL Avg 2,CTRL Opp Avg 2,Time Avg 2,Streak 2,Career W 2,Career L 2,Career Fights 2,Career W Perc 2,Ht Diff 2,Reach Diff 2,Age 2,Stance 2
654,1,UFC Fight Night: Evans vs Salmon,Jan 2007,"Hollywood, Florida, USA",Hermes Franca,Spencer Fisher,Lightweight,Orthodox,22,14,4.0,2.0,6.0,66.66666666666666,23.0,16.767922235722963,26.666666666666668,16.93121693121693,58.166666666666664,32.49534450651769,0.0,0.0,2.6666666666666665,55.172413793103445,0.0,0.0,0.5,0.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,137.33333333333334,292.5,770.6666666666666,2.0,-1.0,3.0,33.0,36.0,61.111111111111114,4.0,1.0,5.0,80.0,26.2,20.12288786482335,21.6,15.18987341772152,43.8,29.435483870967744,0.0,0.0,1.6,50.0,0.0,0.0,0.4,0.0,0.0,0.6,0.2,0.2,0.0,0.0,92.6,192.0,492.8,2.0,19,2,21.0,90.47619047619048,1.0,-3.0,31.0,Southpaw
655,1,UFC 44: Undisputed,Sep 2003,"Las Vegas, Nevada, USA",Josh Thomson,Gerald Strebendt,Lightweight,Orthodox,19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,24.0,79.16666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,6,15.0,60.0,-1.0,0.0,24.0,Orthodox
656,1,UFC 44: Undisputed,Sep 2003,"Las Vegas, Nevada, USA",Nick Diaz,Jeremy Jackson,Welterweight,Southpaw,19,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,22.0,86.36363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,3,12.0,75.0,-3.0,0.0,21.0,Orthodox
657,0,UFC 47: It's On!,Apr 2004,"Las Vegas, Nevada, USA",Robbie Lawler,Nick Diaz,Welterweight,Southpaw,19,7,4.0,1.0,5.0,80.0,28.4,23.865546218487395,25.8,22.395833333333336,43.4,30.955777460770328,0.0,0.0,0.6,37.5,0.0,0.0,0.8,0.0,0.4,0.4,0.0,0.0,0.0,0.2,164.2,47.0,532.8,1.0,-2.0,-2.0,22.0,26.0,73.07692307692307,1.0,0.0,1.0,100.0,17.0,70.83333333333334,9.0,24.324324324324326,71.0,50.71428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,403.0,208.0,724.0,1.0,20,3,23.0,86.95652173913044,2.0,2.0,21.0,Southpaw
658,0,UFC 49: Unfinished Business,Aug 2004,"Las Vegas, Nevada, USA",Nick Diaz,Karo Parisyan,Welterweight,Southpaw,21,3,2.0,0.0,2.0,100.0,19.5,18.932038834951456,12.5,12.254901960784313,44.5,32.96296296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,226.0,104.0,557.5,2.0,3.0,4.0,21.0,24.0,87.5,1.0,1.0,2.0,50.0,7.0,24.561403508771928,24.0,43.24324324324324,74.5,51.736111111111114,0.0,0.0,3.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,91.0,370.5,566.0,-1.0,17,8,25.0,68.0,-3.0,-4.0,22.0,Orthodox
659,0,UFC 51: Super Saturday,Feb 2005,"Las Vegas, Nevada, USA",Drew Fickett,Nick Diaz,Welterweight,Orthodox,38,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-6.0,26.0,56.0,67.85714285714286,2.0,1.0,3.0,66.66666666666666,25.333333333333332,19.437340153452684,17.333333333333332,14.899713467048713,45.666666666666664,30.242825607064017,0.0,0.0,3.0,60.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,176.66666666666666,207.33333333333337,671.6666666666666,-1.0,21,4,25.0,84.0,3.0,6.0,22.0,Southpaw
660,0,UFC 53: Heavy Hitters,Jun 2005,"Atlantic City, New Jersey, USA",Koji Oishi,Nick Diaz,Welterweight,Orthodox,25,9,0.0,1.0,1.0,0.0,1.0,25.0,13.0,28.88888888888889,138.0,63.013698630136986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,305.0,315.0,900.0,-1.0,-5.0,0.0,28.0,34.0,73.52941176470588,3.0,1.0,4.0,75.0,22.25,14.638157894736842,13.75,11.93058568329718,35.25,29.746835443037973,0.0,0.0,2.25,60.0,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.25,0.0,0.0,169.0,180.75,573.75,1.0,22,4,26.0,84.61538461538461,5.0,0.0,22.0,Southpaw
661,0,The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,Nov 2005,"Las Vegas, Nevada, USA",Nick Diaz,Diego Sanchez,Welterweight,Southpaw,23,4,4.0,1.0,5.0,80.0,22.8,14.161490683229813,11.4,11.491935483870968,28.6,27.606177606177607,0.0,0.0,1.8,60.0,0.0,0.0,0.4,0.0,0.0,0.6,0.2,0.2,0.0,0.0,135.8,144.6,475.8,2.0,3.0,4.0,22.0,27.0,85.18518518518519,2.0,0.0,2.0,100.0,24.5,46.22641509433962,2.5,29.411764705882355,4.0,34.78260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,204.5,11.5,292.5,2.0,14,0,14.0,100.0,-3.0,-4.0,24.0,Southpaw
662,0,UFC 57: Liddell vs Couture 3,Feb 2006,"Las Vegas, Nevada, USA",Nick Diaz,Joe Riggs,Welterweight,Southpaw,23,5,4.0,2.0,6.0,66.66666666666666,21.166666666666668,14.366515837104073,16.333333333333332,15.98694942903752,34.666666666666664,28.26086956521739,0.0,0.0,2.3333333333333335,53.84615384615385,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.1666666666666666,0.3333333333333333,0.0,0.0,136.16666666666666,224.66666666666663,546.5,-1.0,1.0,6.0,23.0,28.0,82.14285714285714,2.0,2.0,4.0,50.0,12.75,23.61111111111111,4.75,14.285714285714285,22.0,59.863945578231295,0.0,0.0,1.0,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,155.25,87.75,327.25,-1.0,41,12,53.0,77.35849056603774,-1.0,-6.0,24.0,Southpaw
663,1,UFC 62: Liddell vs Sobral,Aug 2006,"Las Vegas, Nevada, USA",Nick Diaz,Josh Neer,Welterweight,Southpaw,23,7,4.0,4.0,8.0,50.0,27.75,15.10204081632653,23.5,16.46234676007005,44.625,26.64179104477612,0.0,0.0,2.375,35.84905660377358,0.0,0.0,0.375,0.0,0.0,0.375,0.125,0.5,0.0,0.0,137.75,212.5,634.875,-3.0,2.0,4.0,23.0,30.0,76.66666666666667,2.0,2.0,4.0,50.0,17.0,20.118343195266274,19.5,20.74468085106383,39.5,32.31083844580777,0.0,0.0,2.5,71.42857142857143,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.25,179.25,185.5,538.75,-1.0,32,9,41.0,78.04878048780488,-2.0,-4.0,23.0,Orthodox
664,1,UFC 65: Bad Intentions,Nov 2006,"Sacramento, California, USA",Nick Diaz,Gleison Tibau,Welterweight,Southpaw,24,7,5.0,4.0,9.0,55.55555555555556,33.0,15.806279936136242,23.666666666666668,15.192582025677604,43.333333333333336,26.476578411405292,0.0,0.0,2.111111111111111,34.54545454545455,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.0,135.88888888888889,196.66666666666663,642.3333333333334,1.0,3.0,5.0,23.0,31.0,77.41935483870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,2,19.0,89.47368421052632,-3.0,-5.0,23.0,Southpaw
665,1,UFC 44: Undisputed,Sep 2003,"Las Vegas, Nevada, USA",Karo Parisyan,Dave Strasser,Welterweight,Orthodox,16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,69.56521739130434,1.0,0.0,1.0,100.0,60.0,48.0,24.0,34.285714285714285,78.0,40.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,284.0,294.0,900.0,1.0,25,7,32.0,78.125,0.0,0.0,34.0,Orthodox
666,0,UFC 46: Supernatural,Jan 2004,"Las Vegas, Nevada, USA",Karo Parisyan,Georges St-Pierre,Welterweight,Orthodox,17,7,1.0,0.0,1.0,100.0,13.0,59.09090909090909,2.0,18.181818181818183,11.0,35.483870967741936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,163.0,14.0,232.0,1.0,-1.0,-4.0,22.0,24.0,70.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,6.0,100.0,1.0,4.0,23.0,Orthodox
667,0,UFC 51: Super Saturday,Feb 2005,"Las Vegas, Nevada, USA",Chris Lytle,Karo Parisyan,Welterweight,Orthodox,23,10,2.0,2.0,4.0,50.0,21.25,18.599562363238512,17.5,19.230769230769234,41.75,42.49363867684479,0.0,0.0,1.5,85.71428571428571,0.0,0.0,0.25,0.25,0.0,0.0,0.5,0.5,0.0,0.0,83.25,232.0,573.0,2.0,1.0,-4.0,31.0,33.0,69.6969696969697,2.0,1.0,3.0,66.66666666666666,13.666666666666666,24.2603550295858,28.333333333333332,21.794871794871796,90.0,46.63212435233161,0.0,0.0,2.3333333333333335,63.63636363636363,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,198.66666666666663,273.0,677.3333333333334,1.0,18,8,26.0,69.23076923076923,-1.0,4.0,23.0,Orthodox
668,0,UFC 59: Reality Check,Apr 2006,"Anaheim, California, USA",Nick Thompson,Karo Parisyan,Welterweight,Orthodox,38,13,1.0,0.0,1.0,100.0,48.0,44.85981308411215,14.0,35.0,23.0,25.842696629213485,0.0,0.0,3.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,429.0,246.0,900.0,1.0,3.0,2.0,25.0,51.0,74.50980392156863,4.0,1.0,5.0,80.0,25.2,21.35593220338983,23.6,16.23108665749656,76.0,46.45476772616136,0.0,0.0,1.6,61.53846153846154,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.2,0.0,0.0,346.2,181.6,766.4,3.0,20,8,28.0,71.42857142857143,-3.0,-2.0,24.0,Orthodox
669,0,UFC Fight Night 6,Aug 2006,"Las Vegas, Nevada, USA",Karo Parisyan,Diego Sanchez,Welterweight,Orthodox,21,8,5.0,1.0,6.0,83.33333333333334,24.0,17.755856966707768,20.0,14.545454545454543,64.0,46.043165467625904,0.0,0.0,1.5,64.28571428571429,0.0,0.0,0.0,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,329.0,153.0,686.0,4.0,0.0,0.0,24.0,29.0,72.41379310344827,4.0,0.0,4.0,100.0,24.75,20.754716981132077,8.75,13.565891472868216,37.25,46.41744548286604,0.0,0.0,0.5,40.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,324.0,40.25,596.25,4.0,16,0,16.0,100.0,0.0,0.0,25.0,Southpaw
670,1,UFC Fight Night: Sanchez vs Riggs,Dec 2006,"San Diego, California, USA",Karo Parisyan,Drew Fickett,Welterweight,Orthodox,21,9,5.0,2.0,7.0,71.42857142857143,25.714285714285715,19.06779661016949,26.571428571428573,19.745222929936308,71.71428571428571,45.103324348607366,0.0,0.0,1.7142857142857142,70.58823529411765,0.0,0.0,0.0,0.1428571428571428,0.4285714285714285,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.0,0.0,320.7142857142857,173.28571428571428,716.5714285714286,-1.0,0.0,2.0,24.0,30.0,70.0,3.0,2.0,5.0,60.0,5.8,20.0,10.6,14.363143631436316,64.6,66.87370600414079,0.0,0.0,2.2,64.70588235294117,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.2,0.2,46.0,272.4,398.0,1.0,41,20,61.0,67.21311475409836,0.0,-2.0,27.0,Orthodox
671,0,UFC 71: Liddell vs Jackson,May 2007,"Las Vegas, Nevada, USA",Joshua Burkman,Karo Parisyan,Welterweight,Orthodox,26,5,4.0,1.0,5.0,80.0,18.6,26.64756446991404,10.6,15.056818181818182,41.6,49.523809523809526,0.0,0.0,1.0,50.0,0.0,0.0,0.2,0.2,0.4,0.2,0.2,0.0,0.0,0.2,269.0,119.2,497.0,2.0,0.0,0.0,27.0,31.0,83.87096774193549,6.0,2.0,8.0,75.0,29.5,19.1869918699187,29.125,18.77518130539887,70.625,40.76479076479077,0.0,0.0,1.625,54.166666666666664,0.0,0.0,0.0,0.125,0.5,0.125,0.125,0.25,0.0,0.0,316.25,160.625,739.5,1.0,22,9,31.0,70.96774193548387,0.0,0.0,25.0,Orthodox
672,1,UFC 37: High Impact,May 2002,"Bossier City, Louisiana, USA",Ivan Salaverry,Andrei Semenov,Middleweight,Orthodox,11,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,16.0,68.75,1.0,0.0,1.0,100.0,5.0,17.24137931034483,12.0,34.285714285714285,12.0,17.142857142857142,0.0,0.0,1.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,147.0,45.0,421.0,1.0,34,8,42.0,80.95238095238095,0.0,0.0,25.0,Orthodox
673,0,UFC 52: Couture vs Liddell 2,Apr 2005,"Las Vegas, Nevada, USA",Joe Riggs,Ivan Salaverry,Middleweight,Southpaw,40,10,1.0,0.0,1.0,100.0,29.0,52.72727272727272,6.0,85.71428571428571,22.0,70.96774193548387,0.0,0.0,2.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,364.0,44.0,519.0,1.0,0.0,0.0,23.0,50.0,80.0,2.0,1.0,3.0,66.66666666666666,28.0,19.26605504587156,8.333333333333334,8.169934640522875,31.333333333333332,30.128205128205128,0.0,0.0,2.3333333333333335,58.333333333333336,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,150.33333333333334,195.0,581.0,1.0,13,6,19.0,68.42105263157895,0.0,0.0,34.0,Orthodox
674,1,UFC Fight Night 1,Aug 2005,"Las Vegas, Nevada, USA",Nate Marquardt,Ivan Salaverry,Middleweight,Orthodox,22,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,75.86206896551724,3.0,1.0,4.0,75.0,21.5,18.220338983050848,7.75,9.597523219814242,25.25,30.149253731343283,0.0,0.0,2.0,61.53846153846154,0.0,0.0,0.25,0.0,0.0,0.25,0.5,0.25,0.0,0.0,112.75,166.5,476.25,2.0,14,6,20.0,70.0,0.0,0.0,34.0,Orthodox
675,1,UFC 71: Liddell vs Jackson,May 2007,"Las Vegas, Nevada, USA",Terry Martin,Ivan Salaverry,Middleweight,Orthodox,22,9,1.0,2.0,3.0,33.33333333333333,10.333333333333334,26.27118644067797,12.666666666666666,28.57142857142857,25.333333333333332,56.2962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,169.0,57.0,260.0,1.0,-4.0,0.0,27.0,31.0,70.96774193548387,3.0,2.0,5.0,60.0,21.8,19.854280510018217,10.4,13.06532663316583,25.6,27.350427350427353,0.0,0.0,2.0,66.66666666666666,0.0,0.0,0.2,0.0,0.0,0.2,0.4,0.4,0.0,0.0,92.0,193.4,561.0,-1.0,14,7,21.0,66.66666666666666,4.0,0.0,36.0,Orthodox
676,0,UFC 50: The War Of '04,Oct 2004,"Atlantic City, New Jersey, USA",Marvin Eastman,Travis Lutter,Light Heavyweight,Orthodox,17,12,0.0,1.0,1.0,0.0,1.0,20.0,9.0,75.0,9.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,67.0,-1.0,-2.0,-2.0,33.0,29.0,58.620689655172406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,10.0,80.0,2.0,2.0,31.0,Orthodox
677,0,UFC 54: Boiling Point,Aug 2005,"Las Vegas, Nevada, USA",Travis Lutter,Trevor Prangley,Middleweight,Orthodox,9,3,1.0,1.0,2.0,50.0,0.5,3.8461538461538463,10.5,18.103448275862068,35.0,36.26943005181347,0.0,0.0,1.0,50.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,57.5,164.0,413.0,-1.0,-2.0,0.0,32.0,12.0,75.0,1.0,0.0,1.0,100.0,12.0,66.66666666666666,5.0,71.42857142857143,23.0,67.64705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,309.0,4.0,365.0,1.0,33,9,42.0,78.57142857142857,2.0,0.0,33.0,Orthodox
678,0,The Ultimate Fighter: The Comeback Finale,Nov 2006,"Las Vegas, Nevada, USA",Patrick Cote,Travis Lutter,Middleweight,Orthodox,13,3,0.0,3.0,3.0,0.0,24.666666666666668,29.365079365079367,26.666666666666668,19.09307875894988,128.66666666666666,59.11179173047473,0.0,0.0,2.3333333333333335,50.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,134.0,545.0,851.6666666666666,-3.0,0.0,0.0,26.0,16.0,81.25,1.0,2.0,3.0,33.33333333333333,3.3333333333333335,13.157894736842104,25.0,28.517110266159698,70.0,49.645390070921984,0.0,0.0,2.3333333333333335,70.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,72.0,326.3333333333333,575.3333333333334,-2.0,9,4,13.0,69.23076923076923,0.0,0.0,33.0,Orthodox
679,0,UFC 67: All or Nothing,Feb 2007,"Las Vegas, Nevada, USA",Travis Lutter,Anderson Silva,Middleweight,Orthodox,10,4,2.0,2.0,4.0,50.0,2.5,9.803921568627452,18.75,17.68867924528302,52.5,49.411764705882355,0.0,0.0,1.75,70.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.25,83.25,244.75,466.0,1.0,-3.0,-2.0,34.0,14.0,71.42857142857143,2.0,0.0,2.0,100.0,24.0,63.1578947368421,5.5,28.205128205128204,7.0,21.53846153846154,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.5,0.0,114.0,2.0,19,4,23.0,82.6086956521739,3.0,2.0,32.0,Southpaw
680,1,UFC 83: Serra vs St-Pierre 2,Apr 2008,"Montreal, Quebec, Canada",Rich Franklin,Travis Lutter,Middleweight,Southpaw,24,3,9.0,2.0,11.0,81.81818181818183,42.81818181818182,21.896792189679218,16.818181818181817,20.92760180995475,24.363636363636363,28.724544480171488,0.0,0.0,0.5454545454545454,26.08695652173913,0.0,0.0,0.6363636363636364,0.5454545454545454,0.1818181818181818,0.5454545454545454,0.0909090909090909,0.0,0.1818181818181818,0.0,170.8181818181818,43.63636363636363,564.5454545454545,-1.0,2.0,1.0,34.0,27.0,88.88888888888889,2.0,3.0,5.0,40.0,3.6,14.634146341463412,16.8,19.26605504587156,47.6,50.74626865671642,0.0,0.0,1.4,70.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.4,125.6,201.0,459.0,-1.0,10,5,15.0,66.66666666666666,-2.0,-1.0,35.0,Orthodox
681,0,UFC 48: Payback,Jun 2004,"Las Vegas, Nevada, USA",Curtis Stout,Trevor Prangley,Middleweight,Southpaw,11,11,0.0,1.0,1.0,0.0,2.0,66.66666666666666,39.0,72.22222222222221,210.0,73.94366197183099,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,584.0,600.0,-1.0,0.0,0.0,31.0,22.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,9,41.0,78.04878048780488,0.0,0.0,32.0,Orthodox
682,0,UFC Fight Night 4,Apr 2006,"Las Vegas, Nevada, USA",Trevor Prangley,Chael Sonnen,Middleweight,Orthodox,34,10,2.0,1.0,3.0,66.66666666666666,34.666666666666664,27.15404699738904,17.333333333333332,34.66666666666667,35.333333333333336,42.06349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,504.6666666666667,71.33333333333333,721.6666666666666,-1.0,0.0,2.0,34.0,44.0,77.27272727272727,0.0,1.0,1.0,0.0,12.0,50.0,11.0,64.70588235294117,15.0,39.473684210526315,0.0,0.0,4.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,182.0,163.0,380.0,-1.0,22,9,31.0,70.96774193548387,0.0,-2.0,29.0,Southpaw
683,0,UFC 50: The War Of '04,Oct 2004,"Atlantic City, New Jersey, USA",Renato Verissimo,Frank Trigg,Welterweight,Orthodox,7,4,1.0,1.0,2.0,50.0,14.5,14.499999999999998,7.5,26.31578947368421,18.0,40.909090909090914,0.0,0.0,2.5,45.45454545454545,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,289.5,510.0,900.0,-1.0,4.0,0.0,31.0,11.0,63.63636363636363,1.0,1.0,2.0,50.0,10.0,41.66666666666667,0.5,16.666666666666664,7.0,56.00000000000001,0.0,0.0,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,159.5,51.5,244.5,1.0,20,5,25.0,80.0,-4.0,0.0,32.0,Southpaw
684,1,UFC 54: Boiling Point,Aug 2005,"Las Vegas, Nevada, USA",Georges St-Pierre,Frank Trigg,Welterweight,Orthodox,9,1,3.0,1.0,4.0,75.0,35.0,29.723991507431,6.5,19.402985074626866,16.0,34.22459893048128,0.0,0.0,0.75,16.666666666666664,0.0,0.0,0.5,0.0,0.5,0.25,0.0,0.0,0.0,0.25,337.0,66.0,550.25,1.0,2.0,5.0,24.0,10.0,90.0,2.0,2.0,4.0,50.0,16.5,23.826714801444044,4.5,19.565217391304348,10.75,36.75213675213676,0.0,0.0,0.5,16.666666666666664,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.5,182.25,62.0,291.25,-1.0,21,6,27.0,77.77777777777779,-2.0,-5.0,33.0,Southpaw
685,0,UFC 48: Payback,Jun 2004,"Las Vegas, Nevada, USA",Jay Hieron,Georges St-Pierre,Welterweight,Orthodox,23,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,28.0,26.0,88.46153846153845,1.0,0.0,1.0,100.0,46.0,57.49999999999999,1.0,14.285714285714285,23.0,57.49999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,727.0,19.0,900.0,1.0,7,0,7.0,100.0,-1.0,1.0,23.0,Orthodox
686,1,UFC 52: Couture vs Liddell 2,Apr 2005,"Las Vegas, Nevada, USA",Georges St-Pierre,Jason Miller,Welterweight,Orthodox,8,1,2.0,1.0,3.0,66.66666666666666,25.333333333333332,21.529745042492916,3.3333333333333335,13.88888888888889,12.0,38.70967741935484,0.0,0.0,0.6666666666666666,16.666666666666664,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,255.0,55.0,433.6666666666667,-1.0,-2.0,0.0,24.0,9.0,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,7,30.0,76.66666666666667,2.0,0.0,25.0,Orthodox
