,Winner,Ht Diff,Reach Diff,Career W Diff,Career L Diff,W Diff,L Diff,Num Fights Diff,W Perc Diff,Sig Strikes Avg Diff,Sig Str % Diff,Sig Strikes Opp Avg Diff,Sig Str % Opp Diff,Strikes Avg Diff,Str % Diff,Strikes Opp Avg Diff,Str % Opp Diff,TD Avg Diff,TD % Diff,TD Opp Avg Diff,TD % Opp Diff,KD Avg Diff,KD Opp Avg Diff,DEC Avg Diff,KO Avg Diff,SUB Avg Diff,DEC Opp Avg Diff,KO Opp Avg Diff,SUB Opp Avg Diff,CTRL Avg Diff,CTRL Opp Avg Diff,Time Avg Diff,Streak Diff,Age Diff,Career Fights Diff,Career W Perc Diff,Stance Diff
5299,1,1,0,-4,3,1,4,5,-58,13.785714285714285,-12.373818728522338,26.642857142857142,-0.0763202472031459,22.07142857142857,-4.8012519561815346,39.92857142857143,10.262187008588356,0.8571428571428571,40.0,2.2857142857142856,48.48484848484848,0.5,0.2857142857142857,0.2857142857142857,-0.8571428571428572,0.0,0.2857142857142857,0.2857142857142857,0.0,41.5,129.14285714285714,398.71428571428567,-1,0,-1.0,-25.0,-2
5300,1,1,2,-6,-1,-1,0,-1,-9,17.416666666666657,24.132903621853906,29.083333333333336,8.913874802560482,-6.5,5.594771241830063,43.16666666666667,4.991298116298125,-1.0,50.0,-0.4166666666666667,7.142857142857153,0.3333333333333333,0.0,-0.16666666666666669,0.0,0.08333333333333331,-0.25,0.3333333333333333,0.0,-132.33333333333334,93.16666666666663,-163.25,1,4,-7.0,1.3888888888888857,1
5301,0,-4,-4,4,2,-1,2,1,-50,-12.25,-5.448045988116519,25.666666666666664,4.2502882896226275,-8.25,-5.439325561734204,23.25,2.352662052570029,0.4166666666666667,-50.0,0.75,50.0,0.0,-0.08333333333333331,0.16666666666666669,-0.6666666666666666,0.0,0.5,0.0,0.0,58.83333333333333,5.916666666666671,449.33333333333337,-4,5,6.0,-7.619047619047606,1
5302,1,-2,-3,-6,-6,-6,-3,-9,-13,-5.40909090909091,9.485417217375975,-9.272727272727277,-3.3404855063317775,-5.772727272727277,6.399843949496383,-3.7727272727272734,1.1935208866155094,-0.8181818181818182,-36.0,-0.31818181818181823,35.71428571428571,-0.1818181818181818,0.5454545454545455,-0.1818181818181818,0.2272727272727273,-0.1818181818181818,-0.0909090909090909,-0.0909090909090909,0.31818181818181823,-41.0,-34.59090909090909,-155.1818181818182,3,-1,-12.0,13.333333333333343,0
5303,0,0,2,-1,0,-1,-2,-3,16,-42.833333333333336,-9.104837391730673,-32.333333333333336,-3.209605488850773,-47.33333333333333,6.440580460514013,-29.333333333333336,14.45702642910511,1.0,14.141414141414145,0.3333333333333335,38.0952380952381,0.0,0.0,-0.1666666666666666,0.3333333333333333,0.0,-0.16666666666666669,0.0,0.0,85.33333333333333,24.166666666666686,-152.0,1,3,-1.0,-2.2222222222222143,0
5304,1,3,5,-6,-2,1,0,1,50,-16.5,-6.210766992309285,-27.0,-13.928413610251873,-7.5,10.10279743849006,3.0,10.723537587275999,1.5,60.0,0.5,55.0,0.0,1.0,0.5,0.0,0.0,-1.0,0.0,0.5,129.0,-8.5,-24.0,0,-3,-8.0,-0.3898635477582957,1
5305,1,2,8,6,1,2,1,3,10,17.4,-3.8952576003404538,6.5,-5.463712757830404,22.200000000000003,0.09253439485997816,32.900000000000006,7.632332101475448,-0.4,27.77777777777778,-0.5,-0.588235294117645,0.0,-0.09999999999999998,0.09999999999999998,0.0,0.0,-0.5,0.2,0.2,57.7,126.9,-30.200000000000045,0,1,7.0,6.0606060606060765,0
5306,0,-1,6,6,4,2,0,2,17,-5.041666666666671,-3.1048896665694556,-8.541666666666671,-0.7457838174386175,-9.916666666666671,-3.140825939355093,5.541666666666671,5.864414807579742,0.5,57.14285714285714,-1.125,-24.074074074074076,-0.7083333333333334,-0.25,0.5,-0.3333333333333333,0.0,-0.375,0.25,-0.0416666666666666,-0.4166666666666714,27.0,14.416666666666629,-1,7,10.0,-5.333333333333329,-1
5307,1,5,7,-7,-1,-1,0,-1,-50,3.0,-2.1781368238061205,22.5,15.782828282828284,-16.0,-14.682971014492757,17.5,-3.7848297213622253,0.0,-10.416666666666664,-0.5,-33.33333333333333,0.0,0.0,0.0,-0.5,0.0,-0.5,0.0,1.0,12.0,103.0,313.5,0,0,-8.0,-0.9523809523809632,1
5308,0,-4,2,3,-2,1,-3,-2,100,-35.333333333333336,21.51065932514471,-13.666666666666657,8.274091627172197,-22.66666666666667,19.35605826800815,61.33333333333333,11.38014527845036,2.0,57.35294117647059,-1.0,57.14285714285715,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,72.33333333333337,81.66666666666669,0.0,4,4,1.0,14.166666666666671,0
5309,1,-2,3,1,-1,-2,-1,-3,-66,-20.33333333333333,-19.934640522875817,-19.33333333333333,-12.446351931330472,-30.0,-28.846153846153843,-41.0,-25.78616352201258,0.0,0.0,-1.0,-75.0,0.0,0.0,-0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,-0.3333333333333333,-23.666666666666668,-131.66666666666666,-364.3333333333333,-2,-2,0.0,16.666666666666686,0
5310,0,1,2,-1,2,2,1,3,40,-56.7,-9.957325746799434,-74.2,-21.13872330898609,-50.1,11.350211721168556,-69.7,0.0018754512804619594,-0.6,-11.111111111111107,0.6,60.0,0.0,-0.5,0.2,0.0,0.2,-1.0,0.0,0.6,-123.5,92.3,-572.8,0,1,1.0,-21.42857142857143,0
5311,0,0,-3,-1,0,-2,-1,-3,-66,-60.333333333333336,-32.09219858156028,-22.33333333333333,-26.27450980392157,-62.0,-23.969072164948457,-24.0,-19.51219512195122,0.0,0.0,-0.6666666666666666,-12.5,0.0,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,-0.3333333333333333,-16.0,-41.333333333333336,-613.0,-2,-4,-1.0,-1.1111111111111143,0
5312,1,-1,-1,2,-1,-1,-1,-2,17,2.9166666666666643,-1.9802701776321712,17.083333333333336,-0.8905241827974173,19.33333333333333,2.3349225101210713,44.166666666666664,4.397353984848561,1.5833333333333335,1.9230769230769234,2.5,27.5,-0.1666666666666666,-0.1666666666666666,0.33333333333333337,-0.1666666666666666,0.0,0.0,0.0,-0.1666666666666666,187.25,63.25,152.0,-1,-3,1.0,7.692307692307693,0
5313,1,3,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3,1.0,-10.0,1
5314,1,0,-3,-3,-2,1,0,1,100,51.0,47.66355140186916,38.0,55.072463768115945,72.0,30.508474576271187,45.0,30.612244897959183,3.0,75.0,3.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,512.0,135.0,900.0,1,-4,-5.0,9.659090909090907,1
5315,0,-3,-2,-3,1,-1,1,0,-50,15.5,-1.8875242404654138,52.5,-0.3119898111820554,4.5,-9.761904761904763,57.5,-4.652777777777779,-0.5,-28.571428571428562,-4.0,-44.44444444444444,0.0,0.0,-1.0,0.0,0.5,0.5,0.0,0.0,-236.5,-131.0,-52.0,-1,0,-2.0,-11.666666666666657,-1
5316,0,-6,-7,-1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-1.0,0.0,-1
5317,1,-4,-1,7,4,-3,-2,-5,34,-15.833333333333329,33.68794326241135,-20.333333333333336,16.276872194661,-27.333333333333336,0.7852166725705558,-41.333333333333336,-11.961808221983318,-0.8333333333333334,-26.31578947368421,-2.1666666666666665,-59.09090909090909,-0.1666666666666666,1.0,-0.3333333333333333,0.8333333333333334,-0.1666666666666666,-0.3333333333333333,0.0,0.0,-266.0,-195.16666666666663,-492.66666666666663,0,7,11.0,-8.57142857142857,-1
5318,0,-3,-4,-11,-12,0,-1,-1,0,-47.0,-1.4117081668819225,-43.0,3.817464656721082,-43.0,-3.264029818947165,-77.5,-6.187649099978312,0.5,70.0,-1.5,-23.07692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.5,-215.0,-300.0,1,3,-23.0,18.5897435897436,0
5319,0,3,5,7,11,1,2,3,-10,7.799999999999997,-14.967914020008088,18.099999999999994,-14.924939287023456,19.799999999999997,-5.361534873103,9.900000000000006,-14.38668374363391,1.5,-2.3809523809523867,-0.30000000000000004,-41.66666666666667,0.0,0.2,-0.3,0.2,0.0,0.09999999999999998,0.0,0.0,65.80000000000001,-23.5,42.39999999999998,0,6,18.0,-17.216117216117212,0
5320,1,-3,-1,-16,-16,-1,-4,-5,31,1.0,6.1752818384539125,15.638888888888879,8.963897048819064,-19.083333333333314,0.6071128239977917,-4.194444444444443,0.516699963938926,-1.3888888888888888,-39.791666666666664,0.5,21.875,-0.1111111111111111,0.1388888888888889,0.16666666666666669,0.1388888888888889,0.0,-0.3055555555555556,0.0,0.0,-207.30555555555554,-128.27777777777777,-86.55555555555566,0,-4,-32.0,23.6786469344609,0
5321,1,-1,-1,-8,-18,-2,-5,-7,26,-33.400000000000006,1.4296413780949848,-22.833333333333343,2.653610887001328,-49.46666666666666,3.8920752854160696,-6.599999999999994,12.804278705264121,-1.7666666666666668,-44.04761904761905,1.7666666666666666,37.21413721413721,-0.1,-0.1,0.36666666666666664,-0.1,0.0,-0.26666666666666666,0.0,0.0,-190.60000000000002,370.8,-21.200000000000045,3,-11,-26.0,37.62626262626262,0
5322,1,2,-1,13,3,0,1,1,0,21.5,-12.178932178932182,-43.0,-10.909613016582227,64.0,5.701764985459615,-30.5,8.071787312089686,0.0,0.0,3.0,38.888888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,262.0,0.0,-1,4,16.0,9.333333333333343,0
5323,1,3,2,-10,-8,-1,-2,-3,-25,-17.5,21.32171829083888,-25.5,17.06169247882263,-31.25,-3.2900629216030843,-25.75,-2.6114358786992966,0.0,0.0,-0.25,-24.285714285714292,0.0,0.0,-0.25,0.0,0.0,0.5,0.0,-0.25,-9.25,147.75,169.75,0,-5,-18.0,37.03703703703704,0
5324,0,0,0,5,0,-2,-1,-3,-66,-29.666666666666668,-24.585635359116026,-41.333333333333336,-31.39240506329114,-37.0,-19.750889679715304,-51.66666666666666,-30.57199211045365,0.0,0.0,-1.0,-18.75,0.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,-4.666666666666667,-94.66666666666669,-649.3333333333334,1,4,5.0,3.3333333333333286,1
5325,1,0,1,6,0,3,1,4,-17,9.166666666666668,4.312270099842353,-4.666666666666671,3.6358127556430837,-14.0,-18.843105221758332,-73.66666666666666,-20.988679202369912,-0.8333333333333334,-3.3333333333333357,-5.333333333333333,-34.78260869565217,0.0,0.1666666666666666,-0.16666666666666669,0.3333333333333333,-0.33333333333333337,0.1666666666666666,0.0,0.0,-224.66666666666666,-351.6666666666667,-398.5,1,3,6.0,5.555555555555543,0
5326,1,0,0,-1,0,0,0,0,0,-48.0,-8.012940151797931,-48.5,-11.003744185166976,-60.0,-1.6330765513516639,-77.0,-13.869047619047617,0.0,-16.66666666666667,-2.0,-100.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,12.0,-259.0,-487.5,2,4,-1.0,-3.333333333333343,0
5327,0,3,2,3,1,-1,1,0,-100,9.0,-22.770629991126896,18.0,-17.424242424242415,5.0,-13.109100445843168,8.0,-13.573821914878451,-4.0,-50.0,1.0,-4.761904761904759,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,-36.0,-158.0,0.0,-2,-3,4.0,-3.75,0
5328,0,-4,-1,4,-3,0,0,0,0,10.25,8.704803486616122,-8.75,-3.344905601497892,10.5,10.863817690480928,-9.75,-0.7252980937191467,2.75,8.333333333333329,-1.0,-33.33333333333333,0.0,-0.5,0.25,0.25,-0.5,0.25,0.0,-0.25,139.75,-22.75,180.0,0,0,1.0,17.54385964912281,-1
5329,1,1,-1,10,5,0,-2,-2,14,36.616161616161605,2.636025344463441,11.686868686868685,-1.9837598558845606,51.77777777777777,8.749195420735834,8.75757575757575,-4.384968112223252,0.3232323232323233,2.0833333333333286,-0.6262626262626265,-32.49299719887956,0.1111111111111111,-0.41414141414141414,0.35353535353535354,-0.3232323232323232,0.1111111111111111,0.020202020202020207,0.0,-0.2727272727272727,56.6060606060606,-33.787878787878796,353.55555555555554,5,2,15.0,-3.5,-1
5330,0,-3,1,-3,0,2,-3,-1,60,-33.5,-9.424714076876777,-25.1,-5.96839575261874,-18.5,2.4979984260544335,-38.650000000000006,-5.067741145038767,0.5,20.0,-0.9500000000000002,14.673913043478258,-0.2,0.0,0.09999999999999998,0.0,0.5,-0.6,0.0,0.0,73.65,-167.5,-307.25,6,-6,-3.0,-2.3076923076923066,0
5331,0,2,0,4,-1,0,1,1,-9,33.375,-6.65946434660016,31.20833333333333,-1.373213359480534,45.736111111111114,-5.622649586843956,39.55555555555556,-4.759834520855449,-0.3888888888888889,-38.19444444444444,1.4166666666666667,23.232323232323232,-0.1527777777777778,-0.25,0.3055555555555556,-0.1388888888888889,-0.25,0.3333333333333333,-0.125,-0.125,50.791666666666686,97.23611111111111,553.7916666666666,3,0,3.0,8.403361344537814,-1
5332,1,-1,-1,3,-4,-1,-2,-3,50,6.0,7.6820751579647535,44.25,25.512551871481985,2.0,-6.6038903818283785,67.75,11.61706061735039,2.25,-47.727272727272734,-0.25,-14.285714285714285,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.5,32.25,5.0,391.0,0,-3,-1.0,17.532467532467535,0
5333,1,3,1,-11,-7,-1,-4,-5,50,12.375,6.964792944678603,-26.041666666666664,2.947226100139602,-3.4583333333333286,-3.8807643132299816,-52.33333333333334,-6.390211318715128,0.5,15.277777777777779,-1.0416666666666667,-11.111111111111121,0.3333333333333333,0.0,-0.041666666666666685,0.6666666666666666,-0.125,-0.5,0.0,0.0,-88.58333333333331,-150.58333333333334,-253.45833333333337,4,-2,-18.0,18.51851851851852,0
5334,1,0,4,-10,-4,-1,-1,-2,1,4.0404040404040416,1.45826708522074,14.919191919191917,2.468213304661255,19.818181818181813,5.465716300321358,-2.5050505050504768,-2.2367268036868673,0.5656565656565657,1.9230769230769198,0.1313131313131315,8.937198067632863,0.0,0.2222222222222222,-0.010101010101010055,0.1111111111111111,-0.0909090909090909,-0.010101010101010055,0.0,0.0,48.616161616161605,-91.22222222222223,41.4848484848485,-4,2,-14.0,-1.25,0
5335,0,0,2,-3,2,-1,2,1,-50,8.666666666666671,-15.74758604348083,56.5,-9.528985126399323,-24.5,-17.043450376783706,48.16666666666666,-5.758293670610453,0.0,0.0,-0.16666666666666669,-10.909090909090908,0.0,-0.5,-0.5,0.0,0.0,1.0,-0.5,0.0,46.66666666666666,-209.16666666666666,239.5,-4,6,-1.0,-20.45454545454546,0
5336,0,-5,-6,2,4,2,3,5,40,53.0,20.55857253685027,45.8,21.38188608776844,77.6,29.39393939393939,58.6,26.831501831501832,0.4,100.0,0.8,28.57142857142857,0.0,0.2,0.4,0.0,0.0,0.0,0.4,0.2,49.8,137.2,588.6,-2,5,6.0,-22.22222222222223,-1
5337,1,3,1,-4,-3,-2,-3,-5,-33,-37.0,9.585798816568044,-36.0,12.447552447552443,-50.0,-4.324854863634464,-34.833333333333336,9.015340436786826,-0.3333333333333333,-100.0,2.3333333333333335,46.42857142857143,0.0,-0.3333333333333333,-0.3333333333333333,0.0,0.0,0.0,-0.3333333333333333,0.6666666666666667,-16.5,103.66666666666669,-141.5,2,-2,-7.0,4.166666666666657,0
5338,1,3,2,-3,-3,2,-2,0,29,-26.28571428571429,1.884331623517376,-49.85714285714286,-3.116397828715499,-20.285714285714292,11.614361079601721,-39.71428571428572,16.796524328206353,2.1428571428571437,22.94117647058824,-0.2857142857142857,40.0,0.0,-0.1428571428571428,-0.2857142857142857,0.1428571428571428,0.4285714285714285,-0.4285714285714286,0.1428571428571428,0.0,173.71428571428572,-60.85714285714285,-519.2857142857142,-1,-4,-6.0,9.722222222222229,0
5339,0,0,0,0,1,-1,0,-1,0,-31.0,31.578144078144074,-26.5,0.44126710218167986,-66.0,2.450033823258103,-64.0,-14.05443564201115,-2.0,4.761904761904759,-2.0,-30.76923076923077,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,-305.5,-67.0,-318.0,-1,7,1.0,-7.692307692307693,0
5340,0,3,3,1,-1,0,0,0,0,-8.0,-13.63636363636364,78.0,50.07079646017699,-7.0,-3.1515151515151523,204.0,39.0339360911568,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,240.0,140.0,0,2,0.0,11.1111111111111,0
5341,0,3,6,4,2,-2,-1,-3,-66,-61.66666666666666,-25.204359673024523,-66.66666666666667,-25.15723270440252,-62.66666666666666,-18.70646766169154,-70.66666666666667,-21.01090188305253,-0.6666666666666666,-18.181818181818183,-1.3333333333333333,-66.66666666666666,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,0.0,-0.3333333333333333,-26.0,-127.33333333333331,-741.6666666666666,-2,-6,6.0,-5.347593582887711,0
5342,1,2,6,5,-1,-3,0,-3,-75,-38.5,12.025744167337088,-45.5,11.307720971116822,-21.5,4.557193634986572,5.0,16.892356043787572,-0.75,72.0,0.75,-31.42857142857143,0.0,0.0,-0.75,0.0,0.0,1.0,0.0,-0.25,90.75,239.0,118.75,-4,-3,4.0,10.416666666666657,0
5343,1,0,5,-4,-2,-3,-1,-4,-60,94.0,35.22378005136626,101.8,27.451814729012032,91.2,7.3512307481793435,100.4,3.10400847550412,-2.4,-37.5,-1.0,-45.45454545454545,0.0,1.0,-0.6,0.0,0.0,0.8,0.0,-0.2,-132.0,-40.8,95.0,0,-5,-6.0,8.791208791208774,0
5344,1,0,1,6,2,4,1,5,29,24.708333333333343,1.6579185464756385,8.458333333333343,-4.038406310428677,27.875,0.799669454483837,7.333333333333329,-5.211818722183004,1.5416666666666667,0.0,0.625,38.46153846153847,0.125,-0.3333333333333333,0.5,0.125,-0.3333333333333333,-0.41666666666666663,0.0,0.125,26.08333333333337,82.83333333333333,131.45833333333337,1,2,8.0,0.0,0
5345,0,0,-4,4,3,3,3,6,-34,6.666666666666671,-2.616267153854121,24.55555555555557,-3.998564729733971,-21.333333333333357,-9.433309728100664,15.111111111111114,-8.224687803674442,1.5555555555555558,11.436170212765958,-2.4444444444444446,-32.22222222222222,0.2222222222222222,0.0,-0.2222222222222222,0.2222222222222222,-0.3333333333333333,0.2222222222222222,0.0,0.1111111111111111,-15.0,-162.22222222222223,-0.5555555555555429,0,9,7.0,-13.529411764705884,0
5346,0,-3,-4,3,-3,5,-1,4,44,26.4,-0.26341965357571695,18.46666666666666,0.4183932755361326,19.400000000000006,-4.727197076594663,-19.900000000000006,-19.584077395553294,2.1333333333333333,28.93617021276596,-0.2333333333333334,-1.7543859649122773,0.2,0.0,0.4,0.2,-0.1666666666666666,-0.3,-0.1666666666666666,0.03333333333333341,90.66666666666667,-166.26666666666668,55.933333333333394,0,3,0.0,16.666666666666657,0
5347,1,-3,-6,-2,-2,4,1,5,21,-26.545454545454547,-3.504956100346213,-28.303030303030305,-4.7584897648836275,-33.333333333333314,-1.5937418366410405,-30.318181818181813,-1.0503881622664153,1.3484848484848482,0.0,-1.2878787878787878,-0.7739938080495357,0.015151515151515194,0.0,0.030303030303030276,0.1818181818181818,0.0,-0.31818181818181823,0.0,0.1060606060606061,57.863636363636374,-85.16666666666666,-131.62121212121212,-1,6,-4.0,3.203661327231117,0
5348,0,-4,-1,5,-1,0,-1,-1,50,6.0,35.853251806559186,25.0,34.77615965480044,16.0,23.771386967601018,54.5,7.8039702233250665,3.0,23.07692307692308,-2.5,-71.42857142857143,0.0,0.0,1.0,0.0,-0.5,-0.5,0.0,0.0,359.0,108.0,377.5,0,-10,4.0,8.75,-1
5349,0,0,2,8,3,1,1,2,-34,-96.66666666666667,-26.89714798520368,-68.0,-26.725375081539458,-99.0,-0.07554812576351821,-44.666666666666686,9.635116598079563,1.6666666666666667,23.809523809523807,-0.33333333333333326,16.666666666666686,0.0,-1.0,-0.33333333333333337,0.0,0.0,0.3333333333333333,0.0,0.0,260.6666666666667,156.33333333333331,0.0,0,-4,11.0,-13.63636363636364,0
5350,1,0,-1,8,5,3,5,8,-10,29.900000000000006,-13.945395185304783,-8.799999999999997,-22.861749435403134,34.5,3.7799351127165757,-3.5,-1.0578622150516424,0.6,46.15384615384615,1.1,-2.941176470588239,0.5,0.3,0.1,0.2,-0.4,0.0,0.0,0.1,101.2,49.2,264.1,-1,-7,13.0,-14.912280701754398,1
5351,0,1,-3,-3,-4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-3,-7.0,26.66666666666667,0
5352,1,-2,-3,7,1,-1,0,-1,-50,-22.5,21.494009866102893,5.5,49.24148459116497,-15.5,5.177865612648226,22.5,27.37157855268092,1.5,7.7922077922077975,3.5,33.33333333333333,0.0,0.0,-0.5,0.0,0.0,-0.5,0.0,1.0,-37.0,251.0,-127.0,0,0,8.0,5.411764705882348,0
5353,1,0,-2,2,-1,0,-1,-1,34,85.0,22.527360280169265,65.0,15.270647692512306,81.33333333333333,8.112473489796205,62.0,6.35141882333361,0.33333333333333337,-16.666666666666657,-0.6666666666666666,-18.181818181818183,-0.3333333333333333,0.5,0.16666666666666669,-0.3333333333333333,0.5,-0.3333333333333333,0.0,0.0,1.0,-56.83333333333333,8.833333333333371,0,-2,1.0,8.974358974358964,-1
5354,0,-1,-1,2,0,-2,-1,-3,-50,-2.75,20.060998381675585,15.0,26.703296703296694,3.25,6.8715452102033545,23.75,9.263285024154587,0.5,-46.66666666666666,1.5,48.48484848484847,-0.5,0.25,-0.25,-0.25,0.0,0.75,-0.25,0.0,109.25,95.25,339.25,0,-8,2.0,3.076923076923066,-1
5355,1,0,-2,16,2,-2,-2,-4,0,2.1666666666666714,8.54568760300311,10.5,1.0780953648554252,80.0,31.481648355456972,25.833333333333336,5.359741690676945,0.33333333333333337,-40.0,1.5,-0.7936507936507908,-0.3333333333333333,0.0,0.16666666666666669,-0.1666666666666666,0.0,0.16666666666666669,-0.1666666666666666,0.0,79.66666666666667,247.33333333333331,226.16666666666663,0,-8,18.0,8.484848484848499,-2
5356,1,-1,-1,2,-1,-3,-1,-4,-42,4.095238095238088,0.9054699946893265,13.8095238095238,3.4744944702571807,29.523809523809526,13.28447168341021,37.714285714285715,13.947279973111833,-0.380952380952381,-74.24242424242425,2.0,28.181818181818183,-0.5714285714285714,-0.5714285714285714,-0.2857142857142857,-0.1428571428571428,0.0,0.047619047619047616,-0.2857142857142857,0.6666666666666666,80.71428571428572,276.5238095238095,140.47619047619048,-1,-7,1.0,7.720588235294116,-2
5357,0,-3,1,-11,0,0,1,1,0,33.0,1.9819819819819813,54.0,-23.781512605042018,38.5,11.298245614035087,87.5,1.4604727765936758,-1.0,-50.0,0.5,25.0,0.0,-0.5,0.0,0.0,0.0,0.5,-1.0,0.5,87.0,211.5,586.5,-1,4,-11.0,-14.473684210526315,0
5358,0,-2,1,-1,-2,0,-1,-1,0,-16.0,-13.008130081300814,-70.0,-53.84615384615385,-16.0,-6.504065040650407,-88.0,-31.54121863799283,0.0,0.0,-3.0,-75.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-123.0,-900.0,1,-3,-3.0,11.666666666666657,-1
5359,1,-4,0,-2,-2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-4.0,26.666666666666686,0
5360,0,1,-2,-2,0,-2,-2,-4,-50,-34.75,-26.27599243856333,-22.5,-25.568181818181817,-53.5,-37.41258741258741,-30.0,-27.77777777777778,-0.25,-8.333333333333332,0.0,0.0,-0.25,-0.25,0.0,-0.5,0.0,-0.25,-0.25,0.0,-76.25,-154.25,-470.5,2,-7,-2.0,-2.5,1
5361,0,2,3,1,-1,2,1,3,0,16.166666666666657,3.2426255267480855,1.8333333333333286,1.170634920634921,15.166666666666679,-6.430769508442303,-22.0,-26.58986243796296,-0.8333333333333333,-28.571428571428573,-3.0,-69.23076923076923,-0.1666666666666667,0.1666666666666666,-0.1666666666666667,0.0,0.1666666666666666,-0.1666666666666667,0.1666666666666666,0.0,-66.66666666666666,-247.0,-203.83333333333337,1,1,0.0,8.333333333333314,0
5362,0,3,-2,8,10,-4,-3,-7,-57,-41.42857142857143,-29.89690721649485,-25.0,-22.905759162303667,-56.142857142857146,-35.43733092876465,-32.57142857142857,-26.41946697566628,-0.5714285714285714,-22.22222222222222,0.0,0.0,-0.2857142857142857,-0.1428571428571428,-0.1428571428571428,-0.2857142857142857,-0.1428571428571428,-0.2857142857142857,-0.1428571428571428,0.0,-66.14285714285714,-143.28571428571428,-536.1428571428571,1,-7,18.0,-23.325062034739453,0
5363,0,3,0,5,4,0,1,1,-5,20.166666666666657,-6.1363063744016095,26.37121212121211,-0.915212701208862,11.31818181818182,-14.612271519339817,26.969696969696972,-4.699117676216911,-0.13636363636363635,19.52380952380952,0.5378787878787878,8.571428571428577,0.053030303030303094,-0.015151515151515194,0.15909090909090912,-0.030303030303030276,-0.1818181818181818,0.06060606060606061,-0.0909090909090909,0.0833333333333333,-32.212121212121225,-94.18181818181819,137.90151515151518,0,-1,9.0,-9.276018099547514,0
5364,1,3,5,-10,-3,0,1,1,0,31.0,53.44827586206896,41.0,64.0625,31.0,26.72413793103448,41.0,32.03125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,232.0,-1,-11,-13.0,-7.19696969696971,1
5365,1,5,4,0,6,1,2,3,33,21.666666666666668,32.33830845771145,28.33333333333333,30.575539568345324,27.666666666666668,28.040540540540544,30.666666666666668,22.885572139303484,1.3333333333333333,28.57142857142857,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,102.33333333333331,27.666666666666668,395.0,-1,-1,6.0,-52.74725274725274,1
5366,1,3,4,-6,0,1,1,2,0,20.5,2.649542982760611,-3.25,-13.156146179401997,27.25,8.720930232558139,-26.0,-22.608695652173907,1.0,26.666666666666668,-1.0,-40.0,0.0,0.5,0.0,0.5,0.0,0.25,0.25,-0.5,72.0,-162.75,42.5,2,-4,-6.0,-10.714285714285708,0
5367,0,-2,-6,-3,-5,-2,-2,-4,40,9.799999999999997,41.898370086289546,-32.6,-26.633986928104576,8.399999999999999,5.931594799404053,-34.8,-22.65625,-1.0,-23.809523809523807,-0.2,-25.0,1.0,-0.8,0.0,0.6,-0.2,-0.2,-0.2,0.0,-63.2,-29.0,-345.2,-1,2,-8.0,33.33333333333334,0
5368,0,-3,-3,3,-1,-2,0,-2,-16,-0.8333333333333286,-1.3005780346820828,11.416666666666671,5.243773615569008,-6.583333333333336,-9.321830374461953,13.333333333333336,3.1387410870761805,0.16666666666666663,-3.8095238095238066,1.4166666666666667,10.0,0.25,-0.41666666666666663,0.0,0.16666666666666669,-0.3333333333333333,0.33333333333333337,-0.1666666666666666,0.0,-29.583333333333314,103.16666666666666,168.08333333333331,-1,1,2.0,9.027777777777786,-1
